gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
AHOIKHHK_00931	NZ_JABTVO010000002.1	5261	5497	-	HLMLLCKC_02642	1	persistent	0	0	0	None	None
AHOIKHHK_00932	NZ_JABTVO010000002.1	5622	5942	+	HLMLLCKC_02641	1	persistent	0	0	0	None	None
AHOIKHHK_00933	NZ_JABTVO010000002.1	6068	6238	-	HLMLLCKC_02640	1	persistent	0	0	0	None	None
AHOIKHHK_00934	NZ_JABTVO010000002.1	6258	7118	-	HLMLLCKC_02639	1	persistent	0	0	0	None	None
AHOIKHHK_00935	NZ_JABTVO010000002.1	7131	7337	-	HLMLLCKC_02638	1	persistent	0	0	0	None	None
AHOIKHHK_00936	NZ_JABTVO010000002.1	7349	7705	-	HLMLLCKC_02637	1	persistent	0	0	0	None	None
AHOIKHHK_00937	NZ_JABTVO010000002.1	7707	8720	-	KGENGAEB_02547	2	persistent	0	0	0	None	None
AHOIKHHK_00938	NZ_JABTVO010000002.1	8720	9199	-	AHOIKHHK_00938	1	persistent	0	0	0	None	None
AHOIKHHK_00939	NZ_JABTVO010000002.1	9211	9681	-	AHOIKHHK_00939	1	persistent	0	0	0	None	None
AHOIKHHK_00940	NZ_JABTVO010000002.1	9784	9990	-	KGENGAEB_02544	1	persistent	0	0	0	None	None
AHOIKHHK_00941	NZ_JABTVO010000002.1	10154	10357	-	KGENGAEB_02543	1	persistent	0	0	0	None	None
AHOIKHHK_00942	NZ_JABTVO010000002.1	10385	10609	-	IJIGFOAD_01008	1	persistent	0	0	0	None	None
AHOIKHHK_00943	NZ_JABTVO010000002.1	10881	11219	-	MEBKDNAM_00798	1	persistent	0	0	0	None	None
AHOIKHHK_00944	NZ_JABTVO010000002.1	11370	12092	+	FDKLAMFJ_01205	1	persistent	0	0	0	None	None
AHOIKHHK_00945	NZ_JABTVO010000002.1	12195	12959	+	FDKLAMFJ_01206	1	persistent	0	0	0	None	None
AHOIKHHK_00946	NZ_JABTVO010000002.1	13147	13602	-	MEBKDNAM_00795	1	persistent	0	0	0	None	None
AHOIKHHK_00947	NZ_JABTVO010000002.1	13667	14002	+	FDKLAMFJ_01208	1	persistent	0	0	0	None	None
AHOIKHHK_00948	NZ_JABTVO010000002.1	14676	15959	+	FLBMOKII_00883	1	persistent	0	0	0	None	None
AHOIKHHK_00949	NZ_JABTVO010000002.1	15956	16912	+	FLBMOKII_00882	1	persistent	0	0	0	None	None
AHOIKHHK_00950	NZ_JABTVO010000002.1	16909	18072	+	FLBMOKII_00881	1	persistent	0	0	0	None	None
AHOIKHHK_00951	NZ_JABTVO010000002.1	18147	18758	-	IJIGFOAD_01017	1	persistent	0	0	0	None	None
AHOIKHHK_00952	NZ_JABTVO010000002.1	18774	19793	-	FDKLAMFJ_01213	1	persistent	0	0	0	None	None
AHOIKHHK_00953	NZ_JABTVO010000002.1	19799	20938	-	FDKLAMFJ_01214	1	persistent	0	0	0	None	None
AHOIKHHK_00954	NZ_JABTVO010000002.1	21170	22216	+	FDKLAMFJ_01215	1	persistent	0	0	0	None	None
AHOIKHHK_00955	NZ_JABTVO010000002.1	22385	22792	-	FDKLAMFJ_01216	1	persistent	0	0	0	None	None
AHOIKHHK_00956	NZ_JABTVO010000002.1	22911	23687	-	FDKLAMFJ_01217	1	persistent	0	0	0	None	None
AHOIKHHK_00957	NZ_JABTVO010000002.1	23887	25065	+	HLMLLCKC_02616	1	persistent	0	0	0	None	None
AHOIKHHK_00958	NZ_JABTVO010000002.1	25183	25920	+	HLMLLCKC_02615	1	persistent	0	0	0	None	None
AHOIKHHK_00959	NZ_JABTVO010000002.1	25929	26828	-	HLMLLCKC_02614	1	persistent	0	0	0	None	None
AHOIKHHK_00960	NZ_JABTVO010000002.1	26944	27759	-	HLMLLCKC_02613	1	persistent	0	0	0	None	None
AHOIKHHK_00961	NZ_JABTVO010000002.1	27756	28421	-	KGENGAEB_02523	1	persistent	0	0	0	None	None
AHOIKHHK_00962	NZ_JABTVO010000002.1	28522	28899	-	HLMLLCKC_02611	1	persistent	0	0	0	None	None
AHOIKHHK_00963	NZ_JABTVO010000002.1	29034	29621	+	HLMLLCKC_02610	1	persistent	0	0	0	None	None
AHOIKHHK_00964	NZ_JABTVO010000002.1	29621	30229	+	HLMLLCKC_02609	1	persistent	0	0	0	None	None
AHOIKHHK_00965	NZ_JABTVO010000002.1	30331	30744	+	HLMLLCKC_02608	1	persistent	0	0	0	None	None
AHOIKHHK_00966	NZ_JABTVO010000002.1	30737	31630	+	HLMLLCKC_02607	1	persistent	0	0	0	None	None
AHOIKHHK_00967	NZ_JABTVO010000002.1	32113	33936	-	HLMLLCKC_02605	1	persistent	0	0	0	None	None
AHOIKHHK_00968	NZ_JABTVO010000002.1	33969	35255	-	KGENGAEB_02516	1	persistent	0	0	0	None	None
AHOIKHHK_00969	NZ_JABTVO010000002.1	35403	36911	-	KGENGAEB_02515	1	persistent	0	0	0	None	None
AHOIKHHK_00970	NZ_JABTVO010000002.1	37008	37688	-	AHOIKHHK_00970	1	persistent	0	0	0	None	None
AHOIKHHK_00971	NZ_JABTVO010000002.1	37904	38572	+	IJIGFOAD_01037	1	persistent	0	0	0	None	None
AHOIKHHK_00972	NZ_JABTVO010000002.1	38623	39021	-	KGENGAEB_02512	1	persistent	0	0	0	None	None
AHOIKHHK_00973	NZ_JABTVO010000002.1	39326	39508	+	KGENGAEB_02511	1	persistent	0	0	0	None	None
AHOIKHHK_00974	NZ_JABTVO010000002.1	39627	40562	-	FLBMOKII_02024	4	persistent	0	0	0	None	62,9
AHOIKHHK_00975	NZ_JABTVO010000002.1	40555	41616	-	MEBKDNAM_03430	4	persistent	0	0	0	None	62,9
AHOIKHHK_00976	NZ_JABTVO010000002.1	41638	42657	-	FDKLAMFJ_01237	1	persistent	0	0	0	None	None
AHOIKHHK_00977	NZ_JABTVO010000002.1	42657	43586	-	FDKLAMFJ_01238	1	persistent	0	0	0	None	62
AHOIKHHK_00978	NZ_JABTVO010000002.1	43732	45381	-	MEBKDNAM_00763	1	persistent	0	0	0	None	None
AHOIKHHK_00979	NZ_JABTVO010000002.1	45786	46160	+	FDKLAMFJ_01240	1	persistent	0	0	0	None	None
AHOIKHHK_00980	NZ_JABTVO010000002.1	46489	47475	+	FLBMOKII_00851	1	persistent	0	0	0	None	None
AHOIKHHK_00981	NZ_JABTVO010000002.1	47534	48274	-	FLBMOKII_00850	1	persistent	0	0	0	None	None
AHOIKHHK_00982	NZ_JABTVO010000002.1	48360	48566	-	FLBMOKII_00849	1	persistent	0	0	0	None	None
AHOIKHHK_00983	NZ_JABTVO010000002.1	48665	49456	-	FDKLAMFJ_01244	1	persistent	0	0	0	None	None
AHOIKHHK_00984	NZ_JABTVO010000002.1	49632	50870	-	FDKLAMFJ_01245	1	persistent	0	0	0	None	None
AHOIKHHK_00985	NZ_JABTVO010000002.1	50908	51840	-	FDKLAMFJ_01246	1	persistent	0	0	0	None	None
AHOIKHHK_00986	NZ_JABTVO010000002.1	52122	52370	+	HLMLLCKC_02586	1	persistent	0	0	0	None	None
AHOIKHHK_00987	NZ_JABTVO010000002.1	52406	53146	-	AHOIKHHK_00987	1	persistent	0	0	0	None	None
AHOIKHHK_00988	NZ_JABTVO010000002.1	53281	53466	+	HLMLLCKC_02584	1	persistent	0	0	0	None	None
AHOIKHHK_00989	NZ_JABTVO010000002.1	53549	55669	-	HLMLLCKC_02583	1	persistent	0	0	0	None	None
AHOIKHHK_00990	NZ_JABTVO010000002.1	55759	56331	-	HLMLLCKC_02582	1	persistent	0	0	0	None	None
AHOIKHHK_00991	NZ_JABTVO010000002.1	56509	59094	-	HLMLLCKC_02581	1	persistent	0	0	0	None	None
AHOIKHHK_00992	NZ_JABTVO010000002.1	59201	59380	-	HLMLLCKC_02580	1	persistent	0	0	0	None	None
AHOIKHHK_00993	NZ_JABTVO010000002.1	59594	60532	-	HLMLLCKC_02579	1	persistent	0	0	0	None	None
AHOIKHHK_00994	NZ_JABTVO010000002.1	60529	63657	-	HLMLLCKC_02578	2	persistent	0	0	0	None	None
AHOIKHHK_00995	NZ_JABTVO010000002.1	63650	64714	-	HLMLLCKC_02577	1	persistent	0	0	0	None	None
AHOIKHHK_00996	NZ_JABTVO010000002.1	64807	65967	-	HLMLLCKC_02576	1	persistent	0	0	0	None	None
AHOIKHHK_00997	NZ_JABTVO010000002.1	65964	66740	-	HLMLLCKC_02575	1	persistent	0	0	0	None	None
AHOIKHHK_00998	NZ_JABTVO010000002.1	66753	67985	-	HLMLLCKC_02574	1	persistent	0	0	0	None	None
AHOIKHHK_00999	NZ_JABTVO010000002.1	68011	69045	-	HLMLLCKC_02573	1	persistent	0	0	0	None	None
AHOIKHHK_01000	NZ_JABTVO010000002.1	69363	70046	+	KGENGAEB_02484	2	persistent	0	0	0	None	35
AHOIKHHK_01001	NZ_JABTVO010000002.1	70253	70483	-	KGENGAEB_02483	1	persistent	0	0	0	None	None
AHOIKHHK_01002	NZ_JABTVO010000002.1	70497	71225	-	AHOIKHHK_01002	1	persistent	0	0	0	None	None
AHOIKHHK_01003	NZ_JABTVO010000002.1	71231	71461	-	IJIGFOAD_01069	1	persistent	0	0	0	None	None
AHOIKHHK_01004	NZ_JABTVO010000002.1	71458	71925	-	KGENGAEB_02480	1	persistent	0	0	0	None	None
AHOIKHHK_01005	NZ_JABTVO010000002.1	71922	72422	-	KGENGAEB_02479	1	persistent	0	0	0	None	None
AHOIKHHK_01006	NZ_JABTVO010000002.1	72419	73678	-	MEBKDNAM_00733	1	persistent	0	0	0	None	None
AHOIKHHK_01007	NZ_JABTVO010000002.1	73728	74684	-	MEBKDNAM_00732	1	persistent	0	0	0	None	None
AHOIKHHK_01008	NZ_JABTVO010000002.1	74973	75680	+	FDKLAMFJ_01269	1	persistent	0	0	0	None	None
AHOIKHHK_01009	NZ_JABTVO010000002.1	75782	76807	-	FDKLAMFJ_01270	1	persistent	0	0	0	None	None
AHOIKHHK_01010	NZ_JABTVO010000002.1	76862	77524	-	FDKLAMFJ_01271	1	persistent	0	0	0	None	None
AHOIKHHK_01011	NZ_JABTVO010000002.1	77748	78458	+	KGENGAEB_02484	2	persistent	0	0	0	None	35
AHOIKHHK_01012	NZ_JABTVO010000002.1	78526	79218	-	FLBMOKII_00819	2	persistent	0	0	0	None	35
AHOIKHHK_01013	NZ_JABTVO010000002.1	79215	79775	-	FLBMOKII_00818	1	persistent	0	0	0	None	35
AHOIKHHK_01014	NZ_JABTVO010000002.1	79750	81252	-	NCBEONCI_01330	2	persistent	0	0	0	None	35
AHOIKHHK_01015	NZ_JABTVO010000002.1	81272	84955	-	FDKLAMFJ_01277	2	persistent	0	0	0	None	35
AHOIKHHK_01016	NZ_JABTVO010000002.1	84987	85394	-	FDKLAMFJ_01278	1	persistent	0	0	0	None	None
AHOIKHHK_01017	NZ_JABTVO010000002.1	85575	87248	+	FDKLAMFJ_01279	1	persistent	0	0	0	None	None
AHOIKHHK_01018	NZ_JABTVO010000002.1	87401	88459	-	FDKLAMFJ_01280	1	persistent	0	0	0	None	None
AHOIKHHK_01019	NZ_JABTVO010000002.1	88759	89934	-	FDKLAMFJ_01281	1	persistent	0	0	0	None	None
AHOIKHHK_01020	NZ_JABTVO010000002.1	90827	91129	-	FLBMOKII_03322	2	persistent	0	0	0	None	None
AHOIKHHK_01021	NZ_JABTVO010000002.1	91150	92328	-	HLMLLCKC_02551	2	persistent	0	0	0	None	None
AHOIKHHK_01022	NZ_JABTVO010000002.1	92674	93792	-	HLMLLCKC_02550	1	persistent	0	0	0	None	None
AHOIKHHK_01023	NZ_JABTVO010000002.1	94643	95245	-	HLMLLCKC_02549	1	persistent	0	0	0	None	None
AHOIKHHK_01024	NZ_JABTVO010000002.1	95326	95559	-	HLMLLCKC_02548	1	persistent	0	0	0	None	None
AHOIKHHK_01025	NZ_JABTVO010000002.1	95923	98286	-	HLMLLCKC_02547	1	persistent	0	0	0	None	None
AHOIKHHK_01026	NZ_JABTVO010000002.1	98516	99208	+	HLMLLCKC_02546	1	persistent	0	0	0	None	None
AHOIKHHK_01027	NZ_JABTVO010000002.1	99584	99823	+	HLMLLCKC_02545	1	persistent	0	0	0	None	None
AHOIKHHK_01028	NZ_JABTVO010000002.1	99820	100029	+	HLMLLCKC_02544	1	persistent	0	0	0	None	None
AHOIKHHK_01029	NZ_JABTVO010000002.1	100035	101276	+	HLMLLCKC_02543	1	persistent	0	0	0	None	None
AHOIKHHK_01030	NZ_JABTVO010000002.1	101446	101748	+	HLMLLCKC_02542	1	persistent	0	0	0	None	None
AHOIKHHK_01031	NZ_JABTVO010000002.1	102215	104341	-	HLMLLCKC_02541	1	persistent	0	0	0	None	8
AHOIKHHK_01032	NZ_JABTVO010000002.1	104331	104702	-	MEBKDNAM_00707	1	persistent	0	0	0	None	8
AHOIKHHK_01033	NZ_JABTVO010000002.1	104900	105667	-	MEBKDNAM_00706	1	persistent	0	0	0	None	None
AHOIKHHK_01034	NZ_JABTVO010000002.1	105786	106592	+	AHOIKHHK_01034	1	persistent	0	0	0	None	None
AHOIKHHK_01035	NZ_JABTVO010000002.1	106804	106956	+	IJIGFOAD_01101	1	persistent	0	0	0	None	None
AHOIKHHK_01036	NZ_JABTVO010000002.1	106959	107159	+	IJIGFOAD_01102	1	persistent	0	0	0	None	None
AHOIKHHK_01037	NZ_JABTVO010000002.1	107334	108197	+	IJIGFOAD_01103	1	persistent	0	0	0	None	None
AHOIKHHK_01038	NZ_JABTVO010000002.1	108563	108694	+	IJIGFOAD_01104	1	persistent	0	0	0	None	None
AHOIKHHK_01039	NZ_JABTVO010000002.1	108744	110021	-	AHOIKHHK_01039	1	cloud	0	0	0	NZ_JABTVO010000002.1_RGP_0	6
AHOIKHHK_01040	NZ_JABTVO010000002.1	110018	110524	-	AHOIKHHK_01040	1	cloud	0	0	0	NZ_JABTVO010000002.1_RGP_0	6
AHOIKHHK_01041	NZ_JABTVO010000002.1	110582	111622	-	AHOIKHHK_01041	1	cloud	0	0	0	NZ_JABTVO010000002.1_RGP_0	6
AHOIKHHK_01042	NZ_JABTVO010000002.1	111619	112425	-	AHOIKHHK_01042	1	cloud	0	0	0	NZ_JABTVO010000002.1_RGP_0	6
AHOIKHHK_01043	NZ_JABTVO010000002.1	112524	113738	-	AHOIKHHK_01043	1	cloud	0	0	0	NZ_JABTVO010000002.1_RGP_0	6
AHOIKHHK_01044	NZ_JABTVO010000002.1	113735	114394	-	AHOIKHHK_01044	1	cloud	0	0	0	NZ_JABTVO010000002.1_RGP_0	6
AHOIKHHK_01045	NZ_JABTVO010000002.1	114695	115186	+	MEBKDNAM_00700	1	persistent	0	0	0	None	None
AHOIKHHK_01046	NZ_JABTVO010000002.1	115707	115913	+	MEBKDNAM_00699	1	persistent	0	0	0	None	None
AHOIKHHK_01047	NZ_JABTVO010000002.1	116388	117461	-	KGENGAEB_03209	1	persistent	0	0	0	None	None
AHOIKHHK_01048	NZ_JABTVO010000002.1	117462	118265	-	KGENGAEB_03208	1	persistent	0	0	0	None	None
AHOIKHHK_01049	NZ_JABTVO010000002.1	118262	119068	-	FLBMOKII_00788	1	persistent	0	0	0	None	None
AHOIKHHK_01050	NZ_JABTVO010000002.1	119038	120129	-	FLBMOKII_00787	1	persistent	0	0	0	None	None
AHOIKHHK_01051	NZ_JABTVO010000002.1	120923	122773	+	FLBMOKII_00786	1	persistent	0	0	0	None	None
AHOIKHHK_01052	NZ_JABTVO010000002.1	122766	126176	+	KGENGAEB_02217	1	persistent	0	0	0	None	None
AHOIKHHK_01053	NZ_JABTVO010000002.1	126251	126460	-	KGENGAEB_02218	1	persistent	0	0	0	None	None
AHOIKHHK_01054	NZ_JABTVO010000002.1	126520	127383	+	KGENGAEB_02219	1	persistent	0	0	0	None	None
AHOIKHHK_01055	NZ_JABTVO010000002.1	127919	128269	-	KGENGAEB_02220	1	cloud	0	0	0	None	None
AHOIKHHK_01056	NZ_JABTVO010000002.1	128310	128672	-	KGENGAEB_02221	1	cloud	0	0	0	None	None
AHOIKHHK_01057	NZ_JABTVO010000002.1	128698	129378	-	KGENGAEB_02222	1	cloud	0	0	0	None	None
AHOIKHHK_01058	NZ_JABTVO010000002.1	129556	130575	-	KGENGAEB_02223	1	persistent	0	0	0	None	None
AHOIKHHK_01059	NZ_JABTVO010000002.1	130592	132127	-	KGENGAEB_02224	1	persistent	0	0	0	None	None
AHOIKHHK_01060	NZ_JABTVO010000002.1	132201	133043	-	KGENGAEB_02225	1	persistent	0	0	0	None	None
AHOIKHHK_01061	NZ_JABTVO010000002.1	133043	134323	-	KGENGAEB_02226	1	persistent	0	0	0	None	None
AHOIKHHK_01062	NZ_JABTVO010000002.1	134393	135667	-	HLMLLCKC_02516	1	persistent	0	0	0	None	None
AHOIKHHK_01063	NZ_JABTVO010000002.1	135914	137680	+	HLMLLCKC_02515	1	persistent	0	0	0	None	None
AHOIKHHK_01064	NZ_JABTVO010000002.1	137747	138607	-	HLMLLCKC_02514	1	persistent	0	0	0	None	None
AHOIKHHK_01065	NZ_JABTVO010000002.1	138735	140087	+	MEBKDNAM_00678	1	persistent	0	0	0	None	None
AHOIKHHK_01066	NZ_JABTVO010000002.1	140140	141987	-	AHOIKHHK_01066	1	persistent	0	0	0	None	None
AHOIKHHK_01067	NZ_JABTVO010000002.1	142257	142805	+	NCBEONCI_01382	1	persistent	0	0	0	None	None
AHOIKHHK_01068	NZ_JABTVO010000002.1	142936	145776	-	NCBEONCI_01383	1	persistent	0	0	0	None	None
AHOIKHHK_01069	NZ_JABTVO010000002.1	145899	146252	-	IJIGFOAD_01133	1	persistent	0	0	0	None	None
AHOIKHHK_01070	NZ_JABTVO010000002.1	146393	147301	-	IJIGFOAD_01134	1	persistent	0	0	0	None	None
AHOIKHHK_01071	NZ_JABTVO010000002.1	147806	148975	-	FDKLAMFJ_01333	1	persistent	0	0	0	None	None
AHOIKHHK_01072	NZ_JABTVO010000002.1	149859	150083	-	FLBMOKII_00757	3	persistent	0	0	0	None	None
AHOIKHHK_01073	NZ_JABTVO010000002.1	150230	150454	+	FLBMOKII_00757	3	persistent	0	0	0	None	None
AHOIKHHK_01074	NZ_JABTVO010000002.1	150523	150744	+	MEBKDNAM_00669	1	persistent	0	0	0	None	None
AHOIKHHK_01075	NZ_JABTVO010000002.1	150760	150984	+	MEBKDNAM_00668	1	persistent	0	0	0	None	None
AHOIKHHK_01076	NZ_JABTVO010000002.1	151068	151664	+	MEBKDNAM_00667	1	persistent	0	0	0	None	None
AHOIKHHK_01077	NZ_JABTVO010000002.1	151667	151858	+	FDKLAMFJ_01339	1	persistent	0	0	0	None	None
AHOIKHHK_01078	NZ_JABTVO010000002.1	151855	152244	+	FLBMOKII_00758	1	persistent	0	0	0	None	None
AHOIKHHK_01079	NZ_JABTVO010000002.1	152244	152465	+	FLBMOKII_00757	3	persistent	0	0	0	None	None
AHOIKHHK_01080	NZ_JABTVO010000002.1	152555	155899	-	FDKLAMFJ_01342	1	persistent	0	0	0	None	None
AHOIKHHK_01081	NZ_JABTVO010000002.1	155896	157074	-	FLBMOKII_00755	1	persistent	0	0	0	None	None
AHOIKHHK_01082	NZ_JABTVO010000002.1	157092	160820	-	FDKLAMFJ_01344	1	persistent	0	0	0	None	None
AHOIKHHK_01083	NZ_JABTVO010000002.1	160817	164335	-	FLBMOKII_00753	1	persistent	0	0	0	None	None
AHOIKHHK_01084	NZ_JABTVO010000002.1	164583	165137	-	KGENGAEB_00283	3	persistent	0	0	0	None	None
AHOIKHHK_01085	NZ_JABTVO010000002.1	165134	165757	-	KGENGAEB_02250	1	persistent	0	0	0	None	None
AHOIKHHK_01086	NZ_JABTVO010000002.1	165851	166399	-	KGENGAEB_02251	1	persistent	0	0	0	None	None
AHOIKHHK_01087	NZ_JABTVO010000002.1	166532	166726	-	KGENGAEB_02252	1	persistent	0	0	0	None	None
AHOIKHHK_01088	NZ_JABTVO010000002.1	166832	168118	-	KGENGAEB_02253	1	persistent	0	0	0	None	None
AHOIKHHK_01089	NZ_JABTVO010000002.1	168312	168902	+	HLMLLCKC_00214	1	persistent	0	0	0	None	None
AHOIKHHK_01090	NZ_JABTVO010000002.1	168994	169299	-	HLMLLCKC_00213	1	persistent	0	0	0	None	None
AHOIKHHK_01091	NZ_JABTVO010000002.1	169292	170008	-	HLMLLCKC_00212	1	persistent	0	0	0	None	None
AHOIKHHK_01092	NZ_JABTVO010000002.1	170213	171076	+	HLMLLCKC_00211	1	persistent	0	0	0	None	None
AHOIKHHK_01093	NZ_JABTVO010000002.1	171136	171933	-	HLMLLCKC_01277	2	persistent	0	0	0	None	37,13
AHOIKHHK_01094	NZ_JABTVO010000002.1	171899	172903	-	FLBMOKII_02142	2	persistent	0	0	0	None	37,13
AHOIKHHK_01095	NZ_JABTVO010000002.1	172961	173974	-	FLBMOKII_02143	2	persistent	0	0	0	None	37,13
AHOIKHHK_01096	NZ_JABTVO010000002.1	174109	175653	-	KGENGAEB_02261	1	persistent	0	0	0	None	None
AHOIKHHK_01097	NZ_JABTVO010000002.1	175786	176520	-	MEBKDNAM_00646	1	persistent	0	0	0	None	None
AHOIKHHK_01098	NZ_JABTVO010000002.1	176673	176810	+	AHOIKHHK_01098	1	persistent	0	0	0	None	None
AHOIKHHK_01099	NZ_JABTVO010000002.1	177142	179526	-	NCBEONCI_01414	1	persistent	0	0	0	None	None
AHOIKHHK_01100	NZ_JABTVO010000002.1	179601	180173	-	NCBEONCI_01415	1	persistent	0	0	0	None	None
AHOIKHHK_01101	NZ_JABTVO010000020.1	350	1546	-	FLBMOKII_01493	1	persistent	0	0	0	None	None
AHOIKHHK_01102	NZ_JABTVO010000020.1	1543	2187	-	FLBMOKII_01492	1	persistent	0	0	0	None	None
AHOIKHHK_01103	NZ_JABTVO010000020.1	2343	2471	+	FLBMOKII_01491	1	persistent	0	0	0	None	None
AHOIKHHK_01104	NZ_JABTVO010000020.1	2492	3145	+	AHOIKHHK_01104	1	persistent	0	0	0	None	None
AHOIKHHK_01105	NZ_JABTVO010000020.1	3135	3869	-	HLMLLCKC_01142	1	persistent	0	0	0	None	None
AHOIKHHK_01106	NZ_JABTVO010000020.1	4008	5267	-	IJIGFOAD_00459	1	persistent	0	0	0	None	None
AHOIKHHK_01107	NZ_JABTVO010000020.1	5410	6147	-	IJIGFOAD_00460	1	persistent	0	0	0	None	None
AHOIKHHK_01108	NZ_JABTVO010000020.1	6595	9234	-	IJIGFOAD_00461	1	persistent	0	0	0	None	None
AHOIKHHK_01109	NZ_JABTVO010000020.1	9254	11152	-	IJIGFOAD_00462	1	persistent	0	0	0	None	None
AHOIKHHK_01110	NZ_JABTVO010000020.1	11274	12011	-	IJIGFOAD_00463	1	persistent	0	0	0	None	None
AHOIKHHK_01111	NZ_JABTVO010000020.1	12096	12845	-	KGENGAEB_01215	1	persistent	0	0	0	None	None
AHOIKHHK_01112	NZ_JABTVO010000020.1	12968	14404	-	KGENGAEB_01126	2	persistent	0	0	0	None	None
AHOIKHHK_01113	NZ_JABTVO010000020.1	14796	15680	+	MEBKDNAM_01373	1	persistent	0	0	0	None	None
AHOIKHHK_01114	NZ_JABTVO010000020.1	15961	16512	-	NCBEONCI_01915	1	persistent	0	0	0	None	None
AHOIKHHK_01115	NZ_JABTVO010000020.1	16663	17391	+	KGENGAEB_01219	1	persistent	0	0	0	None	None
AHOIKHHK_01116	NZ_JABTVO010000020.1	17388	18260	+	KGENGAEB_01220	1	persistent	0	0	0	None	None
AHOIKHHK_01117	NZ_JABTVO010000020.1	18834	19310	+	FDKLAMFJ_00595	1	persistent	0	0	0	None	None
AHOIKHHK_01118	NZ_JABTVO010000020.1	19349	21442	-	FDKLAMFJ_00596	1	persistent	0	0	0	None	None
AHOIKHHK_01119	NZ_JABTVO010000020.1	21661	22272	-	FDKLAMFJ_00597	1	persistent	0	0	0	None	None
AHOIKHHK_01120	NZ_JABTVO010000020.1	22370	23851	-	FDKLAMFJ_00598	1	persistent	0	0	0	None	None
AHOIKHHK_01121	NZ_JABTVO010000020.1	23995	28554	-	FDKLAMFJ_00599	1	persistent	0	0	0	None	None
AHOIKHHK_01122	NZ_JABTVO010000020.1	28677	29585	+	FDKLAMFJ_00600	1	persistent	0	0	0	None	None
AHOIKHHK_01123	NZ_JABTVO010000020.1	29745	31001	-	FDKLAMFJ_00601	1	persistent	0	0	0	None	None
AHOIKHHK_01124	NZ_JABTVO010000020.1	31017	33110	-	FDKLAMFJ_00602	1	persistent	0	0	0	None	None
AHOIKHHK_01125	NZ_JABTVO010000020.1	33136	34845	-	FDKLAMFJ_00603	1	persistent	0	0	0	None	None
AHOIKHHK_01126	NZ_JABTVO010000020.1	35215	36201	-	FDKLAMFJ_00604	1	persistent	0	0	0	None	None
AHOIKHHK_01127	NZ_JABTVO010000020.1	36439	37791	-	FLBMOKII_01467	1	persistent	0	0	0	None	None
AHOIKHHK_01128	NZ_JABTVO010000020.1	38015	39631	-	FLBMOKII_01466	1	persistent	0	0	0	None	None
AHOIKHHK_01129	NZ_JABTVO010000020.1	39854	41245	+	FLBMOKII_01465	1	persistent	0	0	0	None	None
AHOIKHHK_01130	NZ_JABTVO010000020.1	41462	41770	+	AHOIKHHK_01130	1	persistent	0	0	0	None	None
AHOIKHHK_01131	NZ_JABTVO010000020.1	41903	43339	-	AHOIKHHK_01131	1	persistent	0	0	0	None	None
AHOIKHHK_01132	NZ_JABTVO010000020.1	44004	46628	-	AHOIKHHK_01132	1	cloud	0	0	0	NZ_JABTVO010000020.1_RGP_0	43,25
AHOIKHHK_01133	NZ_JABTVO010000020.1	46573	47853	-	AHOIKHHK_01133	1	cloud	0	0	0	NZ_JABTVO010000020.1_RGP_0	43,25
AHOIKHHK_01134	NZ_JABTVO010000020.1	47850	48521	-	AHOIKHHK_01134	1	cloud	0	0	0	NZ_JABTVO010000020.1_RGP_0	43,25
AHOIKHHK_01135	NZ_JABTVO010000020.1	48518	50464	-	AHOIKHHK_01135	1	cloud	0	0	0	NZ_JABTVO010000020.1_RGP_0	43,25
AHOIKHHK_01136	NZ_JABTVO010000020.1	50791	51750	-	FLBMOKII_01462	2	persistent	0	0	0	NZ_JABTVO010000020.1_RGP_0	25
AHOIKHHK_01137	NZ_JABTVO010000020.1	51918	52205	+	FLBMOKII_00914	1	shell	0	0	0	NZ_JABTVO010000020.1_RGP_0	65,29,33,64,54,39,36,19,63,41,25,44
AHOIKHHK_01138	NZ_JABTVO010000020.1	53096	53206	+	FLBMOKII_00915	2	shell	0	0	0	NZ_JABTVO010000020.1_RGP_0	65,29,33,64,54,39,36,19,63,41,25,44
AHOIKHHK_01139	NZ_JABTVO010000020.1	53347	54600	+	FLBMOKII_00915	2	shell	0	0	0	NZ_JABTVO010000020.1_RGP_0	65,29,33,64,54,39,36,19,63,41,25,44
AHOIKHHK_01140	NZ_JABTVO010000020.1	54945	56060	+	AHOIKHHK_01140	2	cloud	0	0	0	NZ_JABTVO010000020.1_RGP_0	25
AHOIKHHK_01141	NZ_JABTVO010000020.1	56928	57482	+	KGENGAEB_01254	1	persistent	0	0	0	None	None
AHOIKHHK_01142	NZ_JABTVO010000020.1	57685	58443	-	KGENGAEB_01255	1	persistent	0	0	0	None	None
AHOIKHHK_01143	NZ_JABTVO010000020.1	58780	59619	+	KGENGAEB_01256	1	persistent	0	0	0	None	None
AHOIKHHK_01144	NZ_JABTVO010000020.1	59852	60646	+	HLMLLCKC_01206	1	persistent	0	0	0	None	None
AHOIKHHK_01145	NZ_JABTVO010000020.1	60761	61885	+	HLMLLCKC_01207	1	persistent	0	0	0	None	None
AHOIKHHK_01146	NZ_JABTVO010000020.1	62015	62563	-	HLMLLCKC_01208	1	persistent	0	0	0	None	None
