gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
KGENGAEB_00955	NZ_AYKT01000003.1	43530	44864	+	MEBKDNAM_01632	1	persistent	0	0	0	None	None
KGENGAEB_00956	NZ_AYKT01000003.1	44972	45640	-	IJIGFOAD_00204	1	persistent	0	0	0	None	None
KGENGAEB_00957	NZ_AYKT01000003.1	45762	46997	-	KGENGAEB_00957	1	persistent	0	0	0	None	None
KGENGAEB_00958	NZ_AYKT01000003.1	47332	47520	-	KGENGAEB_00958	1	persistent	0	0	0	None	None
KGENGAEB_00959	NZ_AYKT01000003.1	47517	48746	-	KGENGAEB_00959	1	persistent	0	0	0	None	None
KGENGAEB_00960	NZ_AYKT01000003.1	48875	49498	-	KGENGAEB_00960	1	persistent	0	0	0	None	None
KGENGAEB_00961	NZ_AYKT01000003.1	49498	50943	-	KGENGAEB_00961	1	persistent	0	0	0	None	None
KGENGAEB_00962	NZ_AYKT01000003.1	50933	51415	-	KGENGAEB_00962	1	persistent	0	0	0	None	None
KGENGAEB_00963	NZ_AYKT01000003.1	51621	52994	+	KGENGAEB_00963	1	persistent	0	0	0	None	None
KGENGAEB_00964	NZ_AYKT01000003.1	53028	53237	-	KGENGAEB_00964	1	persistent	0	0	0	None	None
KGENGAEB_00965	NZ_AYKT01000003.1	54127	54330	-	FDKLAMFJ_00336	1	persistent	0	0	0	None	19
KGENGAEB_00966	NZ_AYKT01000003.1	54346	56742	-	FDKLAMFJ_00337	1	persistent	0	0	0	None	19
KGENGAEB_00967	NZ_AYKT01000003.1	56757	57074	-	FDKLAMFJ_00338	1	persistent	0	0	0	None	19
KGENGAEB_00968	NZ_AYKT01000003.1	57333	57428	-	FDKLAMFJ_00339	1	persistent	0	0	0	None	None
KGENGAEB_00969	NZ_AYKT01000003.1	57570	57791	+	KGENGAEB_00969	1	cloud	0	0	0	None	None
KGENGAEB_00970	NZ_AYKT01000003.1	58098	60188	+	AHOIKHHK_01677	1	persistent	0	0	0	None	None
KGENGAEB_00971	NZ_AYKT01000003.1	60303	60497	+	AHOIKHHK_01676	1	persistent	0	0	0	None	None
KGENGAEB_00972	NZ_AYKT01000003.1	60497	61324	+	AHOIKHHK_01675	1	persistent	0	0	0	None	None
KGENGAEB_00973	NZ_AYKT01000003.1	61464	62243	-	AHOIKHHK_01674	1	persistent	0	0	0	None	None
KGENGAEB_00974	NZ_AYKT01000003.1	62287	63057	-	AHOIKHHK_01673	1	persistent	0	0	0	None	None
KGENGAEB_00975	NZ_AYKT01000003.1	63145	63897	-	AHOIKHHK_01672	1	persistent	0	0	0	None	None
KGENGAEB_00976	NZ_AYKT01000003.1	64166	64474	-	NCBEONCI_02180	1	persistent	0	0	0	None	None
KGENGAEB_00977	NZ_AYKT01000003.1	64935	65147	+	FLBMOKII_01725	1	persistent	0	0	0	None	None
KGENGAEB_00978	NZ_AYKT01000003.1	65383	66165	-	NCBEONCI_02178	1	persistent	0	0	0	None	None
KGENGAEB_00979	NZ_AYKT01000003.1	66460	66714	-	NCBEONCI_02177	1	persistent	0	0	0	None	None
KGENGAEB_00980	NZ_AYKT01000003.1	67124	69247	-	NCBEONCI_02176	1	persistent	0	0	0	None	None
KGENGAEB_00981	NZ_AYKT01000003.1	69338	69772	-	NCBEONCI_02175	1	persistent	0	0	0	None	None
KGENGAEB_00982	NZ_AYKT01000003.1	70093	70671	-	HLMLLCKC_00915	1	persistent	0	0	0	None	None
KGENGAEB_00983	NZ_AYKT01000003.1	70668	71303	-	HLMLLCKC_00916	1	persistent	0	0	0	None	None
KGENGAEB_00984	NZ_AYKT01000003.1	71296	72744	-	IJIGFOAD_00232	1	persistent	0	0	0	None	None
KGENGAEB_00985	NZ_AYKT01000003.1	72744	73283	-	IJIGFOAD_00233	1	persistent	0	0	0	None	None
KGENGAEB_00986	NZ_AYKT01000003.1	73480	74409	+	IJIGFOAD_00234	1	persistent	0	0	0	None	None
KGENGAEB_00987	NZ_AYKT01000003.1	74683	75186	+	MEBKDNAM_01600	1	persistent	0	0	0	None	None
KGENGAEB_00988	NZ_AYKT01000003.1	75302	75559	-	IJIGFOAD_00236	1	persistent	0	0	0	None	None
KGENGAEB_00989	NZ_AYKT01000003.1	75688	75786	-	KGENGAEB_00989	1	persistent	0	0	0	None	None
KGENGAEB_00990	NZ_AYKT01000003.1	76082	77281	-	KGENGAEB_00990	1	persistent	0	0	0	None	None
KGENGAEB_00991	NZ_AYKT01000003.1	77438	78145	-	AHOIKHHK_00646	2	persistent	0	0	0	None	None
KGENGAEB_00992	NZ_AYKT01000003.1	78138	78902	-	KGENGAEB_00992	1	persistent	0	0	0	None	None
KGENGAEB_00993	NZ_AYKT01000003.1	78905	79942	-	KGENGAEB_00993	1	persistent	0	0	0	None	None
KGENGAEB_00994	NZ_AYKT01000003.1	79942	80298	-	HLMLLCKC_00927	1	persistent	0	0	0	None	None
KGENGAEB_00995	NZ_AYKT01000003.1	80258	80806	-	IJIGFOAD_00243	1	cloud	0	0	0	None	None
KGENGAEB_00996	NZ_AYKT01000003.1	80869	81450	-	KGENGAEB_00996	1	persistent	0	0	0	None	None
KGENGAEB_00997	NZ_AYKT01000003.1	81470	82639	-	KGENGAEB_00997	2	persistent	0	0	0	None	37,13
KGENGAEB_00998	NZ_AYKT01000003.1	82754	83158	-	KGENGAEB_00998	1	persistent	0	0	0	None	None
KGENGAEB_00999	NZ_AYKT01000003.1	83155	83604	-	FDKLAMFJ_00368	1	persistent	0	0	0	None	None
KGENGAEB_01000	NZ_AYKT01000003.1	83624	84388	-	FDKLAMFJ_00369	1	persistent	0	0	0	None	None
KGENGAEB_01001	NZ_AYKT01000003.1	84426	85685	-	FDKLAMFJ_00370	1	persistent	0	0	0	None	None
KGENGAEB_01002	NZ_AYKT01000003.1	85998	86741	-	FDKLAMFJ_00371	1	persistent	0	0	0	None	None
KGENGAEB_01003	NZ_AYKT01000003.1	86762	87322	-	FDKLAMFJ_00372	1	persistent	0	0	0	None	None
KGENGAEB_01004	NZ_AYKT01000003.1	87407	87997	+	AHOIKHHK_01645	1	persistent	0	0	0	None	None
KGENGAEB_01005	NZ_AYKT01000003.1	88164	89378	-	AHOIKHHK_01644	1	persistent	0	0	0	None	None
KGENGAEB_01006	NZ_AYKT01000003.1	89414	90163	-	AHOIKHHK_01643	1	persistent	0	0	0	None	None
KGENGAEB_01007	NZ_AYKT01000003.1	90364	91194	-	AHOIKHHK_01642	1	persistent	0	0	0	None	None
KGENGAEB_01010	NZ_AYKT01000005.1	645	1625	-	AHOIKHHK_01638	1	persistent	0	0	0	None	None
KGENGAEB_01011	NZ_AYKT01000005.1	1618	2532	-	AHOIKHHK_01637	1	persistent	0	0	0	None	None
KGENGAEB_01012	NZ_AYKT01000005.1	2529	3326	-	NCBEONCI_02144	1	persistent	0	0	0	None	None
KGENGAEB_01013	NZ_AYKT01000005.1	3337	3633	-	FLBMOKII_01689	1	persistent	0	0	0	None	None
KGENGAEB_01014	NZ_AYKT01000005.1	3966	4922	-	NCBEONCI_02142	1	persistent	0	0	0	None	None
KGENGAEB_01015	NZ_AYKT01000005.1	5075	5623	-	NCBEONCI_02141	1	persistent	0	0	0	None	None
KGENGAEB_01016	NZ_AYKT01000005.1	5610	6257	-	FLBMOKII_01686	1	persistent	0	0	0	None	None
KGENGAEB_01017	NZ_AYKT01000005.1	6284	7297	-	HLMLLCKC_00950	1	persistent	0	0	0	None	None
KGENGAEB_01018	NZ_AYKT01000005.1	7382	8044	-	IJIGFOAD_00267	1	persistent	0	0	0	None	None
KGENGAEB_01019	NZ_AYKT01000005.1	8173	9477	-	FLBMOKII_01683	1	persistent	0	0	0	None	None
KGENGAEB_01020	NZ_AYKT01000005.1	9474	10424	-	IJIGFOAD_00269	1	persistent	0	0	0	None	None
KGENGAEB_01021	NZ_AYKT01000005.1	10443	11189	-	IJIGFOAD_00270	1	persistent	0	0	0	None	None
KGENGAEB_01022	NZ_AYKT01000005.1	11464	12351	-	MEBKDNAM_01565	1	persistent	0	0	0	None	None
KGENGAEB_01023	NZ_AYKT01000005.1	12491	13849	-	KGENGAEB_01023	2	persistent	0	0	0	None	None
KGENGAEB_01024	NZ_AYKT01000005.1	13999	14151	+	KGENGAEB_01024	1	persistent	0	0	0	None	None
KGENGAEB_01025	NZ_AYKT01000005.1	14573	15145	-	KGENGAEB_01025	1	persistent	0	0	0	None	None
KGENGAEB_01026	NZ_AYKT01000005.1	15274	16260	+	KGENGAEB_01026	1	persistent	0	0	0	None	None
KGENGAEB_01027	NZ_AYKT01000005.1	16458	17462	+	KGENGAEB_01027	1	persistent	0	0	0	None	None
KGENGAEB_01028	NZ_AYKT01000005.1	17459	18115	+	KGENGAEB_01028	1	persistent	0	0	0	None	None
KGENGAEB_01029	NZ_AYKT01000005.1	18258	20057	-	KGENGAEB_01029	1	persistent	0	0	0	None	None
KGENGAEB_01030	NZ_AYKT01000005.1	20041	21777	-	KGENGAEB_01030	1	persistent	0	0	0	None	None
KGENGAEB_01031	NZ_AYKT01000005.1	22051	22476	-	KGENGAEB_01031	1	persistent	0	0	0	None	None
KGENGAEB_01032	NZ_AYKT01000005.1	22542	22961	-	KGENGAEB_01032	1	persistent	0	0	0	None	None
KGENGAEB_01033	NZ_AYKT01000005.1	22989	24434	-	FDKLAMFJ_00403	1	persistent	0	0	0	None	None
KGENGAEB_01034	NZ_AYKT01000005.1	24666	25769	-	KGENGAEB_01034	1	persistent	0	0	0	None	None
KGENGAEB_01035	NZ_AYKT01000005.1	25835	27031	-	FDKLAMFJ_00405	1	persistent	0	0	0	None	None
KGENGAEB_01036	NZ_AYKT01000005.1	27028	28653	-	FDKLAMFJ_00406	1	persistent	0	0	0	None	None
KGENGAEB_01037	NZ_AYKT01000005.1	29061	30767	-	FDKLAMFJ_00407	1	persistent	0	0	0	None	None
KGENGAEB_01038	NZ_AYKT01000005.1	30760	31641	-	AHOIKHHK_01610	1	persistent	0	0	0	None	None
KGENGAEB_01039	NZ_AYKT01000005.1	31607	32014	-	AHOIKHHK_01609	1	persistent	0	0	0	None	None
KGENGAEB_01040	NZ_AYKT01000005.1	32302	33396	+	AHOIKHHK_01608	1	persistent	0	0	0	None	None
KGENGAEB_01041	NZ_AYKT01000005.1	33393	34928	+	AHOIKHHK_01607	1	persistent	0	0	0	None	None
KGENGAEB_01042	NZ_AYKT01000005.1	34925	36073	+	AHOIKHHK_01606	1	persistent	0	0	0	None	None
KGENGAEB_01043	NZ_AYKT01000005.1	36177	36362	+	AHOIKHHK_01605	1	persistent	0	0	0	None	None
KGENGAEB_01044	NZ_AYKT01000005.1	36717	38009	+	NCBEONCI_02112	1	persistent	0	0	0	None	None
KGENGAEB_01045	NZ_AYKT01000005.1	38064	38270	-	NCBEONCI_02111	1	persistent	0	0	0	None	None
KGENGAEB_01046	NZ_AYKT01000005.1	38267	38476	-	NCBEONCI_02110	1	persistent	0	0	0	None	None
KGENGAEB_01047	NZ_AYKT01000005.1	38518	38694	+	NCBEONCI_02109	1	persistent	0	0	0	None	None
KGENGAEB_01048	NZ_AYKT01000005.1	38794	39000	-	NCBEONCI_02108	1	persistent	0	0	0	None	None
KGENGAEB_01049	NZ_AYKT01000005.1	39062	39211	-	HLMLLCKC_00982	1	persistent	0	0	0	None	None
KGENGAEB_01050	NZ_AYKT01000005.1	39802	41469	-	IJIGFOAD_00299	1	persistent	0	0	0	None	None
KGENGAEB_01051	NZ_AYKT01000005.1	41480	42118	-	FLBMOKII_01651	1	persistent	0	0	0	None	None
KGENGAEB_01052	NZ_AYKT01000005.1	42122	42562	-	IJIGFOAD_00301	1	persistent	0	0	0	None	None
KGENGAEB_01053	NZ_AYKT01000005.1	43023	44582	-	MEBKDNAM_01535	1	persistent	0	0	0	None	None
KGENGAEB_01054	NZ_AYKT01000005.1	44864	45646	-	MEBKDNAM_01534	1	persistent	0	0	0	None	None
KGENGAEB_01055	NZ_AYKT01000005.1	45675	46574	-	KGENGAEB_01055	1	persistent	0	0	0	None	None
KGENGAEB_01056	NZ_AYKT01000005.1	46692	46904	-	KGENGAEB_01056	1	persistent	0	0	0	None	None
KGENGAEB_01057	NZ_AYKT01000005.1	46927	48279	-	KGENGAEB_01057	2	persistent	0	0	0	None	None
KGENGAEB_01058	NZ_AYKT01000005.1	48345	49979	-	KGENGAEB_01058	1	persistent	0	0	0	None	None
KGENGAEB_01059	NZ_AYKT01000005.1	50039	51181	-	KGENGAEB_01059	3	persistent	0	0	0	None	None
KGENGAEB_01060	NZ_AYKT01000005.1	51310	51936	-	KGENGAEB_01060	1	persistent	0	0	0	None	None
KGENGAEB_01061	NZ_AYKT01000005.1	52197	52445	+	KGENGAEB_01061	1	persistent	0	0	0	None	None
KGENGAEB_01062	NZ_AYKT01000005.1	52635	53423	-	KGENGAEB_01062	1	persistent	0	0	0	None	None
KGENGAEB_01063	NZ_AYKT01000005.1	53567	53824	+	KGENGAEB_01063	1	persistent	0	0	0	None	None
KGENGAEB_01064	NZ_AYKT01000005.1	53964	54080	-	KGENGAEB_01064	1	persistent	0	0	0	None	None
KGENGAEB_01065	NZ_AYKT01000005.1	54061	55269	-	FDKLAMFJ_00435	1	persistent	0	0	0	None	None
KGENGAEB_01066	NZ_AYKT01000005.1	55409	56572	+	FDKLAMFJ_00436	1	persistent	0	0	0	None	26
KGENGAEB_01067	NZ_AYKT01000005.1	57131	58393	+	FDKLAMFJ_00437	1	persistent	0	0	0	None	None
KGENGAEB_01068	NZ_AYKT01000005.1	58492	59856	+	FDKLAMFJ_00438	1	persistent	0	0	0	None	None
KGENGAEB_01069	NZ_AYKT01000005.1	60025	60339	-	FDKLAMFJ_00439	1	persistent	0	0	0	None	None
KGENGAEB_01070	NZ_AYKT01000005.1	60554	60694	-	AHOIKHHK_01578	2	persistent	0	0	0	None	None
KGENGAEB_01071	NZ_AYKT01000005.1	60728	60826	-	AHOIKHHK_01577	3	persistent	0	0	0	None	30
KGENGAEB_01072	NZ_AYKT01000005.1	60959	61888	-	AHOIKHHK_01576	1	persistent	0	0	0	None	None
KGENGAEB_01073	NZ_AYKT01000005.1	62085	62174	-	AHOIKHHK_01577	3	persistent	0	0	0	None	30
KGENGAEB_01074	NZ_AYKT01000005.1	62190	62615	-	AHOIKHHK_01574	1	persistent	0	0	0	None	None
KGENGAEB_01075	NZ_AYKT01000005.1	62880	63209	-	FDKLAMFJ_00446	1	persistent	0	0	0	None	None
KGENGAEB_01076	NZ_AYKT01000005.1	63405	64283	-	FLBMOKII_01626	1	persistent	0	0	0	None	None
KGENGAEB_01077	NZ_AYKT01000005.1	64470	65168	+	NCBEONCI_02078	1	persistent	0	0	0	None	None
KGENGAEB_01078	NZ_AYKT01000005.1	65275	66078	-	NCBEONCI_02077	1	persistent	0	0	0	None	None
KGENGAEB_01079	NZ_AYKT01000005.1	66157	66867	-	NCBEONCI_02076	1	persistent	0	0	0	None	None
KGENGAEB_01080	NZ_AYKT01000005.1	67138	67542	-	HLMLLCKC_01014	1	persistent	0	0	0	None	None
KGENGAEB_01081	NZ_AYKT01000005.1	67676	67834	+	HLMLLCKC_01015	1	persistent	0	0	0	None	None
KGENGAEB_01082	NZ_AYKT01000005.1	67870	68034	-	IJIGFOAD_00331	1	persistent	0	0	0	None	None
KGENGAEB_01083	NZ_AYKT01000005.1	68134	68445	-	FLBMOKII_01619	1	persistent	0	0	0	None	None
KGENGAEB_01084	NZ_AYKT01000005.1	68627	69748	+	IJIGFOAD_00333	1	persistent	0	0	0	None	None
KGENGAEB_01085	NZ_AYKT01000005.1	69781	69960	-	MEBKDNAM_01502	1	persistent	0	0	0	None	None
KGENGAEB_01086	NZ_AYKT01000005.1	70092	70214	+	MEBKDNAM_01501	1	persistent	0	0	0	None	None
KGENGAEB_01087	NZ_AYKT01000005.1	70196	70840	-	KGENGAEB_01087	1	persistent	0	0	0	None	None
KGENGAEB_01088	NZ_AYKT01000005.1	70972	71190	-	KGENGAEB_01088	1	persistent	0	0	0	None	None
KGENGAEB_01089	NZ_AYKT01000005.1	71582	72580	-	KGENGAEB_01089	1	persistent	0	0	0	None	None
KGENGAEB_01090	NZ_AYKT01000005.1	72775	74214	-	KGENGAEB_01090	1	persistent	0	0	0	None	None
KGENGAEB_01091	NZ_AYKT01000005.1	74396	75049	+	KGENGAEB_01091	1	persistent	0	0	0	None	None
KGENGAEB_01092	NZ_AYKT01000005.1	75053	75991	-	KGENGAEB_01092	1	persistent	0	0	0	None	None
KGENGAEB_01093	NZ_AYKT01000005.1	76626	76916	+	KGENGAEB_01093	1	persistent	0	0	0	None	None
KGENGAEB_01094	NZ_AYKT01000005.1	76941	77348	-	KGENGAEB_01094	1	persistent	0	0	0	None	None
KGENGAEB_01095	NZ_AYKT01000005.1	77345	77662	-	KGENGAEB_01095	1	persistent	0	0	0	None	None
KGENGAEB_01096	NZ_AYKT01000005.1	77677	78093	-	FDKLAMFJ_00467	1	persistent	0	0	0	None	None
KGENGAEB_01097	NZ_AYKT01000005.1	78209	78436	-	FDKLAMFJ_00468	1	persistent	0	0	0	None	None
KGENGAEB_01098	NZ_AYKT01000005.1	78466	78612	-	FDKLAMFJ_00469	1	persistent	0	0	0	None	None
KGENGAEB_01099	NZ_AYKT01000005.1	78665	78796	-	FDKLAMFJ_00470	1	persistent	0	0	0	None	None
KGENGAEB_01100	NZ_AYKT01000005.1	78921	79448	-	FDKLAMFJ_00471	1	persistent	0	0	0	None	None
KGENGAEB_01101	NZ_AYKT01000005.1	79567	79716	-	AHOIKHHK_01546	1	persistent	0	0	0	None	None
KGENGAEB_01102	NZ_AYKT01000005.1	79821	80669	-	AHOIKHHK_01545	1	persistent	0	0	0	None	None
KGENGAEB_01103	NZ_AYKT01000005.1	80785	81057	-	AHOIKHHK_01544	1	persistent	0	0	0	None	None
KGENGAEB_01104	NZ_AYKT01000005.1	81054	81242	-	AHOIKHHK_01543	1	persistent	0	0	0	None	None
KGENGAEB_01105	NZ_AYKT01000005.1	81242	84970	-	AHOIKHHK_01542	1	persistent	0	0	0	None	None
KGENGAEB_01106	NZ_AYKT01000005.1	85206	85778	-	AHOIKHHK_01541	1	persistent	0	0	0	None	None
KGENGAEB_01107	NZ_AYKT01000005.1	85781	86848	-	NCBEONCI_02048	1	persistent	0	0	0	None	None
KGENGAEB_01108	NZ_AYKT01000005.1	87550	88068	+	NCBEONCI_02047	1	persistent	0	0	0	None	None
KGENGAEB_01109	NZ_AYKT01000005.1	88359	88652	+	MEBKDNAM_03552	1	persistent	0	0	0	None	8
KGENGAEB_01110	NZ_AYKT01000005.1	89258	90376	+	NCBEONCI_02045	1	persistent	0	0	0	None	None
KGENGAEB_01111	NZ_AYKT01000005.1	90376	91065	+	NCBEONCI_02044	1	persistent	0	0	0	None	None
KGENGAEB_01112	NZ_AYKT01000005.1	91526	92833	-	NCBEONCI_02043	1	persistent	0	0	0	None	None
KGENGAEB_01113	NZ_AYKT01000005.1	92833	93417	-	HLMLLCKC_01046	1	persistent	0	0	0	None	None
KGENGAEB_01114	NZ_AYKT01000005.1	93713	94180	+	IJIGFOAD_00363	1	persistent	0	0	0	None	None
KGENGAEB_01115	NZ_AYKT01000005.1	94202	94672	+	IJIGFOAD_00364	1	persistent	0	0	0	None	None
KGENGAEB_01116	NZ_AYKT01000005.1	94674	96323	+	IJIGFOAD_00365	1	persistent	0	0	0	None	None
KGENGAEB_01117	NZ_AYKT01000005.1	96418	97923	-	MEBKDNAM_01470	1	persistent	0	0	0	None	None
KGENGAEB_01118	NZ_AYKT01000005.1	98041	99978	-	MEBKDNAM_01469	1	persistent	0	0	0	None	None
KGENGAEB_01119	NZ_AYKT01000005.1	100109	101245	-	KGENGAEB_01119	1	persistent	0	0	0	None	None
KGENGAEB_01120	NZ_AYKT01000005.1	101886	102182	-	KGENGAEB_01120	1	persistent	0	0	0	None	None
KGENGAEB_01121	NZ_AYKT01000005.1	102422	102658	-	KGENGAEB_01121	1	persistent	0	0	0	None	None
KGENGAEB_01122	NZ_AYKT01000005.1	103083	104357	-	KGENGAEB_01122	1	persistent	0	0	0	None	None
KGENGAEB_01123	NZ_AYKT01000005.1	104470	106770	-	KGENGAEB_01123	1	persistent	0	0	0	None	None
KGENGAEB_01124	NZ_AYKT01000005.1	107032	107817	-	KGENGAEB_01124	1	persistent	0	0	0	None	None
KGENGAEB_01125	NZ_AYKT01000005.1	107982	108761	-	KGENGAEB_01125	1	persistent	0	0	0	None	None
KGENGAEB_01126	NZ_AYKT01000005.1	108758	109984	-	KGENGAEB_01126	2	persistent	0	0	0	None	None
KGENGAEB_01127	NZ_AYKT01000005.1	110163	112346	-	KGENGAEB_01127	1	persistent	0	0	0	None	None
KGENGAEB_01128	NZ_AYKT01000005.1	112454	113902	-	FDKLAMFJ_00499	1	persistent	0	0	0	None	None
KGENGAEB_01129	NZ_AYKT01000005.1	113899	115257	-	FDKLAMFJ_00500	1	persistent	0	0	0	None	None
KGENGAEB_01130	NZ_AYKT01000005.1	115260	116582	-	FDKLAMFJ_00501	1	persistent	0	0	0	None	None
KGENGAEB_01131	NZ_AYKT01000005.1	116760	117656	-	MEBKDNAM_01456	1	persistent	0	0	0	None	None
KGENGAEB_01132	NZ_AYKT01000005.1	117653	118447	-	FDKLAMFJ_00503	1	persistent	0	0	0	None	None
KGENGAEB_01133	NZ_AYKT01000005.1	118507	119094	-	AHOIKHHK_01514	1	persistent	0	0	0	None	None
KGENGAEB_01134	NZ_AYKT01000005.1	119269	120156	+	AHOIKHHK_01513	1	persistent	0	0	0	None	None
KGENGAEB_01135	NZ_AYKT01000005.1	120153	120953	+	AHOIKHHK_01512	1	persistent	0	0	0	None	None
KGENGAEB_01136	NZ_AYKT01000005.1	121010	121648	-	AHOIKHHK_02270	1	persistent	0	0	0	None	None
KGENGAEB_01137	NZ_AYKT01000005.1	121742	122851	-	AHOIKHHK_02271	1	persistent	0	0	0	None	None
KGENGAEB_01138	NZ_AYKT01000005.1	123038	123961	-	AHOIKHHK_02272	2	persistent	0	0	0	None	None
KGENGAEB_01139	NZ_AYKT01000005.1	124185	125174	+	NCBEONCI_02016	1	persistent	0	0	0	None	None
KGENGAEB_01140	NZ_AYKT01000005.1	125332	125688	+	NCBEONCI_02015	1	persistent	0	0	0	None	None
KGENGAEB_01141	NZ_AYKT01000005.1	125764	125904	-	NCBEONCI_02014	1	persistent	0	0	0	None	None
KGENGAEB_01142	NZ_AYKT01000005.1	126262	126447	+	NCBEONCI_02013	1	persistent	0	0	0	None	None
KGENGAEB_01143	NZ_AYKT01000005.1	126468	126758	+	NCBEONCI_02012	1	persistent	0	0	0	None	None
KGENGAEB_01144	NZ_AYKT01000005.1	126850	128232	+	NCBEONCI_02011	1	persistent	0	0	0	None	None
KGENGAEB_01145	NZ_AYKT01000005.1	128348	128926	-	AHOIKHHK_02279	1	persistent	0	0	0	None	None
KGENGAEB_01146	NZ_AYKT01000005.1	129116	129286	-	IJIGFOAD_00395	2	persistent	0	0	0	None	None
KGENGAEB_01147	NZ_AYKT01000005.1	129395	129574	-	IJIGFOAD_00396	1	persistent	0	0	0	None	None
KGENGAEB_01148	NZ_AYKT01000005.1	129577	129738	-	IJIGFOAD_00397	1	persistent	0	0	0	None	None
KGENGAEB_01149	NZ_AYKT01000005.1	129868	130863	+	MEBKDNAM_01439	1	persistent	0	0	0	None	None
KGENGAEB_01150	NZ_AYKT01000005.1	130920	131585	-	MEBKDNAM_01438	1	persistent	0	0	0	None	None
KGENGAEB_01151	NZ_AYKT01000005.1	131591	132394	-	KGENGAEB_01151	2	persistent	0	0	0	None	None
KGENGAEB_01152	NZ_AYKT01000005.1	132410	133219	-	KGENGAEB_01152	1	persistent	0	0	0	None	None
KGENGAEB_01153	NZ_AYKT01000005.1	133395	134417	-	KGENGAEB_01153	1	persistent	0	0	0	None	None
KGENGAEB_01154	NZ_AYKT01000005.1	134419	136125	-	KGENGAEB_01154	2	persistent	0	0	0	None	48
KGENGAEB_01155	NZ_AYKT01000005.1	136419	137399	-	KGENGAEB_01155	1	persistent	0	0	0	None	None
KGENGAEB_01156	NZ_AYKT01000005.1	137399	139081	-	KGENGAEB_01156	1	persistent	0	0	0	None	None
KGENGAEB_01157	NZ_AYKT01000005.1	139285	140121	-	KGENGAEB_01157	1	persistent	0	0	0	None	None
KGENGAEB_01158	NZ_AYKT01000005.1	140276	141469	-	KGENGAEB_01158	1	persistent	0	0	0	None	None
KGENGAEB_01159	NZ_AYKT01000005.1	141466	142236	-	KGENGAEB_01159	1	persistent	0	0	0	None	None
KGENGAEB_01160	NZ_AYKT01000005.1	142223	143200	-	FDKLAMFJ_00531	1	persistent	0	0	0	None	None
KGENGAEB_01161	NZ_AYKT01000005.1	143187	143888	-	FDKLAMFJ_00532	1	persistent	0	0	0	None	None
KGENGAEB_01162	NZ_AYKT01000005.1	143891	144640	-	FDKLAMFJ_00533	1	persistent	0	0	0	None	None
KGENGAEB_01163	NZ_AYKT01000005.1	144767	145198	-	FDKLAMFJ_00534	1	persistent	0	0	0	None	None
KGENGAEB_01164	NZ_AYKT01000005.1	145483	147018	-	AHOIKHHK_02298	1	persistent	0	0	0	None	None
KGENGAEB_01165	NZ_AYKT01000005.1	147408	148421	+	FDKLAMFJ_00536	2	persistent	0	0	0	None	None
KGENGAEB_01166	NZ_AYKT01000005.1	148411	149076	+	AHOIKHHK_02007	1	persistent	0	0	0	None	None
KGENGAEB_01167	NZ_AYKT01000005.1	149117	149962	+	AHOIKHHK_02006	1	persistent	0	0	0	None	None
KGENGAEB_01168	NZ_AYKT01000005.1	150074	151270	+	AHOIKHHK_02005	1	persistent	0	0	0	None	None
KGENGAEB_01169	NZ_AYKT01000005.1	151283	151678	-	AHOIKHHK_02004	1	persistent	0	0	0	None	None
KGENGAEB_01170	NZ_AYKT01000005.1	151736	152140	-	AHOIKHHK_02003	1	persistent	0	0	0	None	None
KGENGAEB_01171	NZ_AYKT01000005.1	152153	152821	-	AHOIKHHK_02002	1	persistent	0	0	0	None	None
KGENGAEB_01172	NZ_AYKT01000005.1	152890	153825	-	NCBEONCI_01983	1	persistent	0	0	0	None	None
KGENGAEB_01173	NZ_AYKT01000005.1	153895	155736	-	NCBEONCI_01982	1	persistent	0	0	0	None	None
KGENGAEB_01174	NZ_AYKT01000005.1	156131	157810	-	NCBEONCI_01981	1	persistent	0	0	0	None	None
KGENGAEB_01175	NZ_AYKT01000005.1	157837	159366	-	NCBEONCI_01980	1	persistent	0	0	0	None	None
KGENGAEB_01176	NZ_AYKT01000005.1	159363	159752	-	NCBEONCI_01979	1	persistent	0	0	0	None	None
KGENGAEB_01177	NZ_AYKT01000005.1	159898	160686	-	HLMLLCKC_01110	1	persistent	0	0	0	None	None
KGENGAEB_01178	NZ_AYKT01000005.1	160689	161462	-	IJIGFOAD_00427	1	persistent	0	0	0	None	None
KGENGAEB_01179	NZ_AYKT01000005.1	161452	162432	-	IJIGFOAD_00428	1	persistent	0	0	0	None	None
KGENGAEB_01180	NZ_AYKT01000005.1	162591	162914	+	IJIGFOAD_00429	1	persistent	0	0	0	None	None
KGENGAEB_01181	NZ_AYKT01000005.1	163317	163721	+	MEBKDNAM_01407	1	persistent	0	0	0	None	None
KGENGAEB_01182	NZ_AYKT01000005.1	164100	166115	-	MEBKDNAM_01406	1	persistent	0	0	0	None	None
KGENGAEB_01183	NZ_AYKT01000005.1	166336	166590	+	KGENGAEB_01183	1	persistent	0	0	0	None	None
KGENGAEB_01184	NZ_AYKT01000005.1	166583	167317	+	KGENGAEB_01184	1	persistent	0	0	0	None	None
KGENGAEB_01185	NZ_AYKT01000005.1	167286	168680	+	NCBEONCI_01948	1	persistent	0	0	0	None	None
