gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
MEBKDNAM_01087	NC_009328.1	1070411	1071712	+	IJIGFOAD_00749	1	persistent	0	0	0	None	None
MEBKDNAM_01088	NC_009328.1	1071874	1072800	+	IJIGFOAD_00748	1	persistent	0	0	0	None	None
MEBKDNAM_01089	NC_009328.1	1072763	1074049	+	FDKLAMFJ_00887	1	persistent	0	0	0	None	None
MEBKDNAM_01090	NC_009328.1	1074051	1075145	+	FDKLAMFJ_00886	1	persistent	0	0	0	None	None
MEBKDNAM_01091	NC_009328.1	1075138	1078335	+	HLMLLCKC_02578	2	persistent	0	0	0	None	None
MEBKDNAM_01092	NC_009328.1	1078332	1079105	+	FDKLAMFJ_00884	1	persistent	0	0	0	None	None
MEBKDNAM_01093	NC_009328.1	1079102	1080043	+	HLMLLCKC_01762	1	persistent	0	0	0	None	None
MEBKDNAM_01094	NC_009328.1	1080015	1080734	+	NCBEONCI_00999	1	persistent	0	0	0	None	None
MEBKDNAM_01095	NC_009328.1	1080731	1081354	+	NCBEONCI_00998	1	persistent	0	0	0	None	None
MEBKDNAM_01096	NC_009328.1	1082461	1082625	-	NCBEONCI_00997	1	persistent	0	0	0	None	None
MEBKDNAM_01097	NC_009328.1	1082713	1083024	-	KGENGAEB_00243	1	cloud	0	0	0	None	None
MEBKDNAM_01098	NC_009328.1	1083131	1084870	-	KGENGAEB_00244	1	persistent	0	0	0	None	None
MEBKDNAM_01099	NC_009328.1	1085131	1087803	+	KGENGAEB_00245	1	persistent	0	0	0	None	None
MEBKDNAM_01100	NC_009328.1	1087948	1088769	+	KGENGAEB_00246	1	persistent	0	0	0	None	None
MEBKDNAM_01101	NC_009328.1	1088826	1089089	+	KGENGAEB_00247	1	persistent	0	0	0	None	None
MEBKDNAM_01102	NC_009328.1	1089119	1089718	+	IJIGFOAD_00734	1	persistent	0	0	0	None	None
MEBKDNAM_01103	NC_009328.1	1089721	1089921	+	KGENGAEB_00249	1	persistent	0	0	0	None	None
MEBKDNAM_01104	NC_009328.1	1089971	1091176	+	KGENGAEB_00250	1	persistent	0	0	0	None	None
MEBKDNAM_01105	NC_009328.1	1091173	1093578	+	KGENGAEB_00251	1	persistent	0	0	0	None	None
MEBKDNAM_01106	NC_009328.1	1093595	1094068	+	KGENGAEB_00252	1	persistent	0	0	0	None	None
MEBKDNAM_01107	NC_009328.1	1094069	1095034	+	KGENGAEB_00253	1	persistent	0	0	0	None	None
MEBKDNAM_01108	NC_009328.1	1095021	1096355	+	KGENGAEB_00254	1	persistent	0	0	0	None	None
MEBKDNAM_01109	NC_009328.1	1096359	1097459	+	IJIGFOAD_00727	1	persistent	0	0	0	None	None
MEBKDNAM_01110	NC_009328.1	1097465	1098214	+	IJIGFOAD_00726	1	persistent	0	0	0	None	None
MEBKDNAM_01111	NC_009328.1	1098220	1100217	+	AHOIKHHK_02830	1	persistent	0	0	0	None	None
MEBKDNAM_01112	NC_009328.1	1100222	1101103	+	AHOIKHHK_02831	1	persistent	0	0	0	None	None
MEBKDNAM_01113	NC_009328.1	1101107	1101763	+	AHOIKHHK_02832	1	persistent	0	0	0	None	None
MEBKDNAM_01114	NC_009328.1	1101910	1102557	+	AHOIKHHK_02833	1	persistent	0	0	0	None	None
MEBKDNAM_01115	NC_009328.1	1102759	1102944	-	AHOIKHHK_02834	1	persistent	0	0	0	None	None
MEBKDNAM_01116	NC_009328.1	1103175	1103537	+	MEBKDNAM_01116	1	persistent	0	0	0	None	None
MEBKDNAM_01117	NC_009328.1	1103555	1105225	+	IJIGFOAD_00719	1	persistent	0	0	0	None	None
MEBKDNAM_01118	NC_009328.1	1105290	1105952	+	IJIGFOAD_00718	1	persistent	0	0	0	None	None
MEBKDNAM_01119	NC_009328.1	1106028	1106909	+	IJIGFOAD_00717	1	persistent	0	0	0	None	None
MEBKDNAM_01120	NC_009328.1	1106906	1108954	+	IJIGFOAD_00716	1	persistent	0	0	0	None	None
MEBKDNAM_01121	NC_009328.1	1108983	1109123	+	NCBEONCI_00972	1	cloud	0	0	0	None	None
MEBKDNAM_01122	NC_009328.1	1109178	1109774	+	FDKLAMFJ_00855	1	persistent	0	0	0	None	None
MEBKDNAM_01123	NC_009328.1	1109758	1110744	+	FDKLAMFJ_00854	1	persistent	0	0	0	None	None
MEBKDNAM_01124	NC_009328.1	1110762	1111706	+	FDKLAMFJ_00853	1	persistent	0	0	0	None	None
MEBKDNAM_01125	NC_009328.1	1111706	1112449	+	FDKLAMFJ_00852	1	persistent	0	0	0	None	None
MEBKDNAM_01126	NC_009328.1	1112509	1112742	+	HLMLLCKC_01730	1	persistent	0	0	0	None	None
MEBKDNAM_01127	NC_009328.1	1112922	1113662	+	NCBEONCI_00966	1	persistent	0	0	0	None	None
MEBKDNAM_01128	NC_009328.1	1113820	1117383	+	NCBEONCI_00965	1	persistent	0	0	0	None	None
MEBKDNAM_01129	NC_009328.1	1117402	1118391	+	FLBMOKII_01237	1	persistent	0	0	0	None	None
MEBKDNAM_01130	NC_009328.1	1118627	1118959	+	KGENGAEB_00275	1	persistent	0	0	0	None	None
MEBKDNAM_01131	NC_009328.1	1118973	1120313	+	KGENGAEB_00276	1	persistent	0	0	0	None	None
MEBKDNAM_01132	NC_009328.1	1120408	1120680	+	KGENGAEB_00277	1	persistent	0	0	0	None	None
MEBKDNAM_01133	NC_009328.1	1120692	1120928	+	KGENGAEB_00278	1	persistent	0	0	0	None	None
MEBKDNAM_01134	NC_009328.1	1120976	1121362	+	KGENGAEB_00279	1	persistent	0	0	0	None	None
MEBKDNAM_01135	NC_009328.1	1121375	1121896	+	KGENGAEB_00280	1	persistent	0	0	0	None	None
MEBKDNAM_01136	NC_009328.1	1121896	1122630	+	KGENGAEB_00281	1	persistent	0	0	0	None	None
MEBKDNAM_01137	NC_009328.1	1122767	1123117	+	KGENGAEB_00282	1	persistent	0	0	0	None	None
MEBKDNAM_01138	NC_009328.1	1123220	1123771	+	KGENGAEB_00283	3	persistent	0	0	0	None	None
MEBKDNAM_01139	NC_009328.1	1123784	1124650	+	KGENGAEB_00284	1	persistent	0	0	0	None	None
MEBKDNAM_01140	NC_009328.1	1124743	1125522	+	KGENGAEB_00285	1	persistent	0	0	0	None	None
MEBKDNAM_01141	NC_009328.1	1125604	1127157	+	KGENGAEB_00286	1	persistent	0	0	0	None	None
MEBKDNAM_01142	NC_009328.1	1127154	1127441	+	IJIGFOAD_00695	1	persistent	0	0	0	None	None
MEBKDNAM_01143	NC_009328.1	1127557	1128717	+	IJIGFOAD_00694	1	persistent	0	0	0	None	None
MEBKDNAM_01144	NC_009328.1	1128735	1129637	+	AHOIKHHK_02862	1	persistent	0	0	0	None	None
MEBKDNAM_01145	NC_009328.1	1129705	1130586	+	AHOIKHHK_02863	1	persistent	0	0	0	None	None
MEBKDNAM_01146	NC_009328.1	1130665	1132740	+	AHOIKHHK_02864	1	persistent	0	0	0	None	None
MEBKDNAM_01147	NC_009328.1	1132807	1133736	+	IJIGFOAD_00690	1	persistent	0	0	0	None	None
MEBKDNAM_01148	NC_009328.1	1133761	1134303	+	MEBKDNAM_01148	1	persistent	0	0	0	None	None
MEBKDNAM_01149	NC_009328.1	1134322	1135716	+	MEBKDNAM_01149	1	persistent	0	0	0	None	None
MEBKDNAM_01150	NC_009328.1	1135733	1136512	+	MEBKDNAM_01150	1	persistent	0	0	0	None	None
MEBKDNAM_01151	NC_009328.1	1136716	1137105	+	IJIGFOAD_00686	1	persistent	0	0	0	None	None
MEBKDNAM_01152	NC_009328.1	1137109	1137561	+	IJIGFOAD_00685	1	persistent	0	0	0	None	None
MEBKDNAM_01153	NC_009328.1	1137581	1137877	+	IJIGFOAD_00684	1	persistent	0	0	0	None	None
MEBKDNAM_01154	NC_009328.1	1137973	1139556	+	FDKLAMFJ_00823	1	persistent	0	0	0	None	None
MEBKDNAM_01155	NC_009328.1	1139569	1140588	+	FDKLAMFJ_00822	1	persistent	0	0	0	None	None
MEBKDNAM_01156	NC_009328.1	1140572	1141351	+	FDKLAMFJ_00821	1	persistent	0	0	0	None	None
MEBKDNAM_01157	NC_009328.1	1141371	1142642	+	FDKLAMFJ_00820	1	persistent	0	0	0	None	None
MEBKDNAM_01158	NC_009328.1	1142671	1143117	+	HLMLLCKC_01698	1	persistent	0	0	0	None	None
MEBKDNAM_01159	NC_009328.1	1143118	1143729	+	NCBEONCI_00934	1	persistent	0	0	0	None	None
MEBKDNAM_01160	NC_009328.1	1143726	1145108	+	NCBEONCI_00933	1	persistent	0	0	0	None	None
MEBKDNAM_01161	NC_009328.1	1145120	1145548	+	FLBMOKII_01269	1	persistent	0	0	0	None	None
MEBKDNAM_01162	NC_009328.1	1145565	1146359	+	KGENGAEB_00307	1	persistent	0	0	0	None	None
MEBKDNAM_01163	NC_009328.1	1146404	1146628	+	KGENGAEB_00308	1	persistent	0	0	0	None	None
MEBKDNAM_01164	NC_009328.1	1146615	1147043	+	KGENGAEB_00309	1	persistent	0	0	0	None	None
MEBKDNAM_01165	NC_009328.1	1147071	1148075	+	KGENGAEB_00310	1	persistent	0	0	0	None	None
MEBKDNAM_01166	NC_009328.1	1148065	1149249	+	KGENGAEB_00311	1	persistent	0	0	0	None	None
MEBKDNAM_01167	NC_009328.1	1149275	1149634	+	KGENGAEB_00312	3	persistent	0	0	0	None	30,29
MEBKDNAM_01168	NC_009328.1	1149658	1150311	+	KGENGAEB_00313	1	persistent	0	0	0	None	None
MEBKDNAM_01169	NC_009328.1	1150304	1150972	+	KGENGAEB_00314	1	persistent	0	0	0	None	None
MEBKDNAM_01170	NC_009328.1	1150988	1151257	+	KGENGAEB_00315	1	persistent	0	0	0	None	None
MEBKDNAM_01171	NC_009328.1	1151264	1152037	+	KGENGAEB_00316	1	persistent	0	0	0	None	None
MEBKDNAM_01172	NC_009328.1	1152039	1153121	+	KGENGAEB_00317	1	persistent	0	0	0	None	None
MEBKDNAM_01173	NC_009328.1	1153140	1155182	+	KGENGAEB_00318	1	persistent	0	0	0	None	None
MEBKDNAM_01174	NC_009328.1	1155179	1155715	+	IJIGFOAD_00663	2	persistent	0	0	0	None	None
MEBKDNAM_01175	NC_009328.1	1155712	1156293	+	IJIGFOAD_00663	2	persistent	0	0	0	None	None
MEBKDNAM_01176	NC_009328.1	1156287	1157150	+	IJIGFOAD_00662	1	persistent	0	0	0	None	None
MEBKDNAM_01177	NC_009328.1	1157160	1158206	+	IJIGFOAD_00661	1	persistent	0	0	0	None	None
MEBKDNAM_01178	NC_009328.1	1158220	1160226	+	IJIGFOAD_00660	1	persistent	0	0	0	None	None
MEBKDNAM_01179	NC_009328.1	1160420	1160857	+	IJIGFOAD_00659	1	persistent	0	0	0	None	None
MEBKDNAM_01180	NC_009328.1	1160881	1161513	+	MEBKDNAM_01180	1	persistent	0	0	0	None	None
MEBKDNAM_01181	NC_009328.1	1161510	1162007	+	MEBKDNAM_01181	1	persistent	0	0	0	None	None
MEBKDNAM_01182	NC_009328.1	1162038	1162799	+	MEBKDNAM_01182	1	persistent	0	0	0	None	None
MEBKDNAM_01183	NC_009328.1	1162819	1163064	+	IJIGFOAD_00655	1	persistent	0	0	0	None	None
MEBKDNAM_01184	NC_009328.1	1163073	1163654	+	IJIGFOAD_00654	1	persistent	0	0	0	None	None
MEBKDNAM_01185	NC_009328.1	1163808	1164515	+	IJIGFOAD_00653	1	persistent	0	0	0	None	None
MEBKDNAM_01186	NC_009328.1	1164673	1165557	+	IJIGFOAD_00652	1	persistent	0	0	0	None	None
MEBKDNAM_01187	NC_009328.1	1165629	1166351	+	FDKLAMFJ_00791	1	persistent	0	0	0	None	None
MEBKDNAM_01188	NC_009328.1	1166354	1166911	+	FDKLAMFJ_00790	1	persistent	0	0	0	None	None
MEBKDNAM_01189	NC_009328.1	1166993	1167766	+	FDKLAMFJ_00789	1	persistent	0	0	0	None	None
MEBKDNAM_01190	NC_009328.1	1167763	1168557	+	FDKLAMFJ_00788	1	persistent	0	0	0	None	None
MEBKDNAM_01191	NC_009328.1	1168578	1169726	+	FLBMOKII_01298	1	persistent	0	0	0	None	None
MEBKDNAM_01192	NC_009328.1	1169741	1170994	+	NCBEONCI_00902	1	persistent	0	0	0	None	None
MEBKDNAM_01193	NC_009328.1	1171023	1172726	+	NCBEONCI_00901	1	persistent	0	0	0	None	None
MEBKDNAM_01194	NC_009328.1	1172833	1177137	+	FLBMOKII_01301	1	persistent	0	0	0	None	None
MEBKDNAM_01195	NC_009328.1	1177336	1177809	+	KGENGAEB_00339	1	persistent	0	0	0	None	None
MEBKDNAM_01196	NC_009328.1	1177834	1178985	+	KGENGAEB_00340	1	persistent	0	0	0	None	None
MEBKDNAM_01197	NC_009328.1	1178998	1179288	+	AHOIKHHK_00546	1	persistent	0	0	0	None	None
MEBKDNAM_01198	NC_009328.1	1179278	1179580	+	AHOIKHHK_00547	1	persistent	0	0	0	None	None
MEBKDNAM_01199	NC_009328.1	1179600	1181807	+	AHOIKHHK_00548	1	persistent	0	0	0	None	None
MEBKDNAM_01200	NC_009328.1	1181804	1182082	+	AHOIKHHK_00549	1	persistent	0	0	0	None	None
MEBKDNAM_01201	NC_009328.1	1182098	1182484	+	AHOIKHHK_00550	1	persistent	0	0	0	None	None
MEBKDNAM_01202	NC_009328.1	1182538	1183446	+	AHOIKHHK_00551	1	persistent	0	0	0	None	None
MEBKDNAM_01203	NC_009328.1	1183488	1184468	+	AHOIKHHK_00552	1	persistent	0	0	0	None	None
MEBKDNAM_01204	NC_009328.1	1184556	1184825	+	AHOIKHHK_00553	1	persistent	0	0	0	None	None
MEBKDNAM_01205	NC_009328.1	1184963	1187131	+	AHOIKHHK_00554	1	persistent	0	0	0	None	None
MEBKDNAM_01206	NC_009328.1	1187219	1188202	+	AHOIKHHK_00555	1	persistent	0	0	0	None	None
MEBKDNAM_01207	NC_009328.1	1188189	1189436	+	AHOIKHHK_00556	1	persistent	0	0	0	None	None
MEBKDNAM_01208	NC_009328.1	1189517	1189759	-	IJIGFOAD_00630	1	persistent	0	0	0	None	None
MEBKDNAM_01209	NC_009328.1	1189953	1190855	+	IJIGFOAD_00629	1	persistent	0	0	0	None	None
MEBKDNAM_01210	NC_009328.1	1190855	1191463	+	IJIGFOAD_00628	1	persistent	0	0	0	None	None
MEBKDNAM_01211	NC_009328.1	1191584	1192627	+	IJIGFOAD_00627	1	persistent	0	0	0	None	None
MEBKDNAM_01212	NC_009328.1	1192624	1193895	+	MEBKDNAM_01212	1	persistent	0	0	0	None	None
MEBKDNAM_01213	NC_009328.1	1193901	1194776	+	MEBKDNAM_01213	1	persistent	0	0	0	None	None
MEBKDNAM_01214	NC_009328.1	1194958	1196628	+	HLMLLCKC_01858	2	persistent	0	0	0	None	None
MEBKDNAM_01215	NC_009328.1	1196746	1197483	+	IJIGFOAD_00623	1	persistent	0	0	0	None	None
MEBKDNAM_01216	NC_009328.1	1197480	1197704	+	IJIGFOAD_00622	1	persistent	0	0	0	None	None
MEBKDNAM_01217	NC_009328.1	1197810	1200149	+	IJIGFOAD_00621	1	persistent	0	0	0	None	None
MEBKDNAM_01218	NC_009328.1	1200359	1201090	+	IJIGFOAD_00620	1	persistent	0	0	0	None	None
MEBKDNAM_01219	NC_009328.1	1201170	1202264	+	FDKLAMFJ_00759	1	persistent	0	0	0	None	None
MEBKDNAM_01220	NC_009328.1	1202574	1204103	+	FDKLAMFJ_00758	1	persistent	0	0	0	None	None
MEBKDNAM_01221	NC_009328.1	1204100	1205146	+	FDKLAMFJ_00757	1	persistent	0	0	0	None	None
MEBKDNAM_01222	NC_009328.1	1205147	1206106	+	FDKLAMFJ_00756	1	persistent	0	0	0	None	None
MEBKDNAM_01223	NC_009328.1	1206271	1207569	+	FLBMOKII_01330	1	persistent	0	0	0	None	None
MEBKDNAM_01224	NC_009328.1	1207550	1208839	+	NCBEONCI_00870	1	persistent	0	0	0	None	None
MEBKDNAM_01225	NC_009328.1	1208897	1209613	+	NCBEONCI_00869	1	persistent	0	0	0	None	None
MEBKDNAM_01226	NC_009328.1	1209677	1209925	+	FLBMOKII_01333	1	persistent	0	0	0	None	None
MEBKDNAM_01227	NC_009328.1	1210054	1210845	+	KGENGAEB_00371	1	persistent	0	0	0	None	None
MEBKDNAM_01228	NC_009328.1	1210867	1211769	+	KGENGAEB_00372	1	persistent	0	0	0	None	None
MEBKDNAM_01229	NC_009328.1	1211851	1212429	+	AHOIKHHK_00578	1	persistent	0	0	0	None	None
MEBKDNAM_01230	NC_009328.1	1212454	1213698	+	AHOIKHHK_00579	1	persistent	0	0	0	None	None
MEBKDNAM_01231	NC_009328.1	1213879	1214919	+	KGENGAEB_00375	1	persistent	0	0	0	None	None
MEBKDNAM_01232	NC_009328.1	1215436	1216992	+	KGENGAEB_00376	1	persistent	0	0	0	None	None
MEBKDNAM_01233	NC_009328.1	1217098	1217895	+	KGENGAEB_00377	1	persistent	0	0	0	None	None
MEBKDNAM_01234	NC_009328.1	1218026	1218286	+	KGENGAEB_00378	1	persistent	0	0	0	None	None
MEBKDNAM_01235	NC_009328.1	1218380	1219303	+	KGENGAEB_00379	1	persistent	0	0	0	None	None
MEBKDNAM_01236	NC_009328.1	1219475	1221247	+	KGENGAEB_00380	1	persistent	0	0	0	None	None
MEBKDNAM_01237	NC_009328.1	1221214	1222080	+	KGENGAEB_00381	1	persistent	0	0	0	None	None
MEBKDNAM_01238	NC_009328.1	1222315	1223886	+	KGENGAEB_00382	1	persistent	0	0	0	None	None
MEBKDNAM_01239	NC_009328.1	1223888	1224319	+	IJIGFOAD_00599	1	persistent	0	0	0	None	None
MEBKDNAM_01240	NC_009328.1	1224665	1225216	+	AHOIKHHK_01208	1	persistent	0	0	0	None	None
MEBKDNAM_01241	NC_009328.1	1225312	1228041	+	AHOIKHHK_01209	1	persistent	0	0	0	None	None
MEBKDNAM_01242	NC_009328.1	1228056	1229993	+	AHOIKHHK_01210	1	persistent	0	0	0	None	None
MEBKDNAM_01243	NC_009328.1	1230284	1231327	+	AHOIKHHK_01211	1	persistent	0	0	0	None	None
MEBKDNAM_01244	NC_009328.1	1231566	1233086	-	MEBKDNAM_01244	1	persistent	0	0	0	None	None
MEBKDNAM_01245	NC_009328.1	1233285	1234634	+	MEBKDNAM_01245	1	persistent	0	0	0	None	None
MEBKDNAM_01246	NC_009328.1	1234748	1235425	+	IJIGFOAD_00592	2	persistent	0	0	0	None	None
MEBKDNAM_01247	NC_009328.1	1235422	1236438	+	IJIGFOAD_00592	2	persistent	0	0	0	None	None
MEBKDNAM_01248	NC_009328.1	1236639	1237586	+	IJIGFOAD_00591	1	persistent	0	0	0	None	None
MEBKDNAM_01249	NC_009328.1	1237621	1237848	+	IJIGFOAD_00590	1	persistent	0	0	0	None	None
MEBKDNAM_01250	NC_009328.1	1238169	1239101	+	IJIGFOAD_00589	1	persistent	0	0	0	None	None
MEBKDNAM_01251	NC_009328.1	1239264	1240838	+	IJIGFOAD_00588	1	persistent	0	0	0	None	None
MEBKDNAM_01252	NC_009328.1	1240860	1242008	+	FDKLAMFJ_00727	1	persistent	0	0	0	None	None
MEBKDNAM_01253	NC_009328.1	1242024	1243097	+	FDKLAMFJ_00726	1	persistent	0	0	0	None	None
MEBKDNAM_01254	NC_009328.1	1243100	1244719	+	FDKLAMFJ_00725	1	persistent	0	0	0	None	None
MEBKDNAM_01255	NC_009328.1	1244679	1245578	+	MEBKDNAM_03488	3	persistent	0	0	0	None	57,37,13
MEBKDNAM_01256	NC_009328.1	1245690	1246838	+	HLMLLCKC_03013	1	persistent	0	0	0	None	None
MEBKDNAM_01257	NC_009328.1	1246995	1247873	+	NCBEONCI_00838	1	persistent	0	0	0	None	None
MEBKDNAM_01258	NC_009328.1	1247930	1248391	-	FLBMOKII_01364	1	persistent	0	0	0	None	None
MEBKDNAM_01259	NC_009328.1	1248922	1249527	-	KGENGAEB_00403	1	persistent	0	0	0	None	None
MEBKDNAM_01260	NC_009328.1	1249680	1250927	+	KGENGAEB_00404	1	persistent	0	0	0	None	None
MEBKDNAM_01261	NC_009328.1	1250941	1252212	+	KGENGAEB_00405	1	persistent	0	0	0	None	None
MEBKDNAM_01262	NC_009328.1	1252289	1252690	+	KGENGAEB_00406	1	persistent	0	0	0	None	None
MEBKDNAM_01263	NC_009328.1	1252730	1254064	+	KGENGAEB_01023	2	persistent	0	0	0	None	None
MEBKDNAM_01264	NC_009328.1	1254128	1254751	-	KGENGAEB_00408	1	persistent	0	0	0	None	None
MEBKDNAM_01265	NC_009328.1	1254908	1255213	+	KGENGAEB_00409	1	persistent	0	0	0	None	None
MEBKDNAM_01266	NC_009328.1	1255232	1255885	+	KGENGAEB_00410	1	persistent	0	0	0	None	None
MEBKDNAM_01267	NC_009328.1	1256019	1256249	+	KGENGAEB_00411	1	persistent	0	0	0	None	None
MEBKDNAM_01268	NC_009328.1	1256369	1258375	+	KGENGAEB_00412	1	persistent	0	0	0	None	None
MEBKDNAM_01269	NC_009328.1	1258563	1259000	+	KGENGAEB_00413	1	persistent	0	0	0	None	None
MEBKDNAM_01270	NC_009328.1	1259089	1259301	+	AHOIKHHK_01237	1	persistent	0	0	0	None	None
MEBKDNAM_01271	NC_009328.1	1259427	1261166	+	AHOIKHHK_01238	1	persistent	0	0	0	None	None
MEBKDNAM_01272	NC_009328.1	1261186	1262964	+	AHOIKHHK_01239	1	persistent	0	0	0	None	None
MEBKDNAM_01273	NC_009328.1	1263185	1264360	-	IJIGFOAD_03258	7	persistent	0	0	0	None	17,29,54,12,36,15
MEBKDNAM_01274	NC_009328.1	1264601	1265395	+	AHOIKHHK_01241	1	persistent	0	0	0	None	None
MEBKDNAM_01275	NC_009328.1	1265458	1265814	+	KGENGAEB_00312	3	persistent	0	0	0	None	30,29
MEBKDNAM_01276	NC_009328.1	1266004	1266480	+	MEBKDNAM_01276	1	persistent	0	0	0	None	None
MEBKDNAM_01277	NC_009328.1	1266749	1267183	-	MEBKDNAM_01277	1	persistent	0	0	0	None	None
MEBKDNAM_01278	NC_009328.1	1267541	1268191	+	MEBKDNAM_01278	1	persistent	0	0	0	None	None
MEBKDNAM_01279	NC_009328.1	1268311	1270995	+	IJIGFOAD_00559	1	persistent	0	0	0	None	None
MEBKDNAM_01280	NC_009328.1	1271152	1271454	+	FDKLAMFJ_00138	2	persistent	0	0	0	None	5,47
MEBKDNAM_01281	NC_009328.1	1271471	1272826	+	IJIGFOAD_00557	1	persistent	0	0	0	None	None
MEBKDNAM_01282	NC_009328.1	1272842	1273903	+	MEBKDNAM_01282	1	cloud	0	0	0	None	None
MEBKDNAM_01283	NC_009328.1	1274139	1274285	-	FDKLAMFJ_00695	1	persistent	0	0	0	None	None
MEBKDNAM_01284	NC_009328.1	1274413	1274673	+	FDKLAMFJ_00694	1	persistent	0	0	0	None	None
MEBKDNAM_01285	NC_009328.1	1274745	1274894	-	AHOIKHHK_03449	1	persistent	0	0	0	None	None
MEBKDNAM_01286	NC_009328.1	1275129	1277849	+	FDKLAMFJ_00692	1	persistent	0	0	0	None	None
MEBKDNAM_01287	NC_009328.1	1277886	1278023	-	FLBMOKII_01394	1	persistent	0	0	0	None	None
MEBKDNAM_01288	NC_009328.1	1278105	1278581	+	NCBEONCI_00806	1	persistent	0	0	0	None	None
MEBKDNAM_01289	NC_009328.1	1278601	1279575	-	NCBEONCI_00805	1	persistent	0	0	0	None	None
MEBKDNAM_01290	NC_009328.1	1279838	1280503	+	KGENGAEB_00435	1	persistent	0	0	0	None	None
MEBKDNAM_01291	NC_009328.1	1280510	1280725	+	KGENGAEB_00436	1	persistent	0	0	0	None	None
MEBKDNAM_01292	NC_009328.1	1280953	1281222	-	KGENGAEB_00437	1	persistent	0	0	0	None	None
MEBKDNAM_01293	NC_009328.1	1281354	1281554	-	KGENGAEB_00438	1	persistent	0	0	0	None	None
MEBKDNAM_01294	NC_009328.1	1281696	1281959	-	MEBKDNAM_01294	1	cloud	0	0	0	None	None
MEBKDNAM_01295	NC_009328.1	1282331	1282732	+	KGENGAEB_00440	1	persistent	0	0	0	None	None
MEBKDNAM_01296	NC_009328.1	1282935	1283759	+	KGENGAEB_00441	1	persistent	0	0	0	None	None
MEBKDNAM_01297	NC_009328.1	1283826	1285319	+	KGENGAEB_00442	1	persistent	0	0	0	None	None
MEBKDNAM_01298	NC_009328.1	1285852	1286187	+	KGENGAEB_00443	1	persistent	0	0	0	None	None
MEBKDNAM_01299	NC_009328.1	1286830	1287312	+	KGENGAEB_00445	1	persistent	0	0	0	None	None
MEBKDNAM_01300	NC_009328.1	1287496	1287912	-	KGENGAEB_00446	1	persistent	0	0	0	None	None
MEBKDNAM_01301	NC_009328.1	1288056	1289024	+	IJIGFOAD_00535	1	persistent	0	0	0	None	None
MEBKDNAM_01302	NC_009328.1	1289029	1290504	+	IJIGFOAD_00534	1	persistent	0	0	0	None	None
MEBKDNAM_01303	NC_009328.1	1290674	1292329	+	IJIGFOAD_00533	1	persistent	0	0	0	None	None
MEBKDNAM_01304	NC_009328.1	1292345	1293619	+	IJIGFOAD_00532	1	persistent	0	0	0	None	None
MEBKDNAM_01305	NC_009328.1	1293716	1295044	+	IJIGFOAD_00531	1	persistent	0	0	0	None	None
MEBKDNAM_01306	NC_009328.1	1295265	1295798	+	IJIGFOAD_00530	1	persistent	0	0	0	None	None
MEBKDNAM_01307	NC_009328.1	1296129	1296578	-	IJIGFOAD_00529	1	persistent	0	0	0	None	None
MEBKDNAM_01308	NC_009328.1	1296672	1297892	+	MEBKDNAM_01308	1	persistent	0	0	0	None	None
MEBKDNAM_01309	NC_009328.1	1297989	1298954	+	MEBKDNAM_01309	1	persistent	0	0	0	None	None
MEBKDNAM_01310	NC_009328.1	1298954	1299859	+	IJIGFOAD_00526	1	persistent	0	0	0	None	None
MEBKDNAM_01311	NC_009328.1	1299985	1300467	-	IJIGFOAD_00525	2	persistent	0	0	0	None	None
MEBKDNAM_01312	NC_009328.1	1300498	1300752	-	IJIGFOAD_00525	2	persistent	0	0	0	None	None
MEBKDNAM_01313	NC_009328.1	1301130	1301669	+	FDKLAMFJ_03756	1	persistent	0	0	0	None	15
MEBKDNAM_01314	NC_009328.1	1301975	1302175	+	AHOIKHHK_02750	2	persistent	0	0	0	None	15
MEBKDNAM_01315	NC_009328.1	1302185	1303237	+	AHOIKHHK_02750	2	persistent	0	0	0	None	15
MEBKDNAM_01316	NC_009328.1	1304267	1304896	+	NCBEONCI_00779	1	cloud	0	0	0	NC_009328.1_RGP_15	54,15
MEBKDNAM_01317	NC_009328.1	1304945	1306273	+	NCBEONCI_00778	1	cloud	0	0	0	NC_009328.1_RGP_15	54,15
MEBKDNAM_01318	NC_009328.1	1306302	1307519	+	NCBEONCI_00777	1	cloud	0	0	0	NC_009328.1_RGP_15	54,15
MEBKDNAM_01320	NC_009328.1	1309466	1310641	+	IJIGFOAD_03258	7	persistent	0	0	0	NC_009328.1_RGP_15	17,29,54,12,36,15
MEBKDNAM_01321	NC_009328.1	1310995	1311186	+	NCBEONCI_00775	1	persistent	0	0	0	NC_009328.1_RGP_15	54,15
MEBKDNAM_01322	NC_009328.1	1316105	1316398	+	FLBMOKII_00170	9	persistent	0	0	0	NC_009328.1_RGP_15	29,54,30,63,15
MEBKDNAM_01323	NC_009328.1	1317551	1318525	+	HLMLLCKC_01212	1	shell	0	0	0	NC_009328.1_RGP_15	54,15
MEBKDNAM_01324	NC_009328.1	1318568	1319407	+	HLMLLCKC_01211	1	shell	0	0	0	NC_009328.1_RGP_15	54,15
MEBKDNAM_01325	NC_009328.1	1319797	1320876	+	HLMLLCKC_01210	1	shell	0	0	0	NC_009328.1_RGP_15	54,15
