gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGPs	Spots
FDKLAMFJ_00714	NZ_CP017690.1	747485	747790	-	KGENGAEB_00409	1	persistent	0	0	0	None	None
FDKLAMFJ_00715	NZ_CP017690.1	747948	748571	+	KGENGAEB_00408	1	persistent	0	0	0	None	None
FDKLAMFJ_00716	NZ_CP017690.1	748635	749969	-	KGENGAEB_01023	2	persistent	0	0	0	None	None
FDKLAMFJ_00717	NZ_CP017690.1	750009	750410	-	KGENGAEB_00406	1	persistent	0	0	0	None	None
FDKLAMFJ_00718	NZ_CP017690.1	750487	751758	-	KGENGAEB_00405	1	persistent	0	0	0	None	None
FDKLAMFJ_00719	NZ_CP017690.1	751772	753019	-	KGENGAEB_00404	1	persistent	0	0	0	None	None
FDKLAMFJ_00720	NZ_CP017690.1	753172	753777	+	KGENGAEB_00403	1	persistent	0	0	0	None	None
FDKLAMFJ_00721	NZ_CP017690.1	754308	754769	+	FLBMOKII_01364	1	persistent	0	0	0	None	None
FDKLAMFJ_00722	NZ_CP017690.1	754826	755704	-	NCBEONCI_00838	1	persistent	0	0	0	None	None
FDKLAMFJ_00723	NZ_CP017690.1	755861	757009	-	HLMLLCKC_03013	1	persistent	0	0	0	None	None
FDKLAMFJ_00724	NZ_CP017690.1	757121	758020	-	MEBKDNAM_03488	3	persistent	0	0	0	None	57,37,13
FDKLAMFJ_00725	NZ_CP017690.1	757980	759599	-	FDKLAMFJ_00725	1	persistent	0	0	0	None	None
FDKLAMFJ_00726	NZ_CP017690.1	759602	760675	-	FDKLAMFJ_00726	1	persistent	0	0	0	None	None
FDKLAMFJ_00727	NZ_CP017690.1	760691	761839	-	FDKLAMFJ_00727	1	persistent	0	0	0	None	None
FDKLAMFJ_00728	NZ_CP017690.1	761861	763435	-	IJIGFOAD_00588	1	persistent	0	0	0	None	None
FDKLAMFJ_00729	NZ_CP017690.1	763598	764530	-	IJIGFOAD_00589	1	persistent	0	0	0	None	None
FDKLAMFJ_00730	NZ_CP017690.1	764851	765078	-	IJIGFOAD_00590	1	persistent	0	0	0	None	None
FDKLAMFJ_00731	NZ_CP017690.1	765113	766060	-	IJIGFOAD_00591	1	persistent	0	0	0	None	None
FDKLAMFJ_00732	NZ_CP017690.1	766260	767951	-	IJIGFOAD_00592	1	persistent	0	0	0	None	None
FDKLAMFJ_00733	NZ_CP017690.1	768065	769414	-	MEBKDNAM_01245	1	persistent	0	0	0	None	None
FDKLAMFJ_00734	NZ_CP017690.1	769613	771133	+	MEBKDNAM_01244	1	persistent	0	0	0	None	None
FDKLAMFJ_00735	NZ_CP017690.1	771372	772415	-	AHOIKHHK_01211	1	persistent	0	0	0	None	None
FDKLAMFJ_00736	NZ_CP017690.1	772706	774643	-	AHOIKHHK_01210	1	persistent	0	0	0	None	None
FDKLAMFJ_00737	NZ_CP017690.1	774657	777386	-	AHOIKHHK_01209	1	persistent	0	0	0	None	None
FDKLAMFJ_00738	NZ_CP017690.1	777482	778033	-	AHOIKHHK_01208	1	persistent	0	0	0	None	None
FDKLAMFJ_00739	NZ_CP017690.1	778379	778810	-	IJIGFOAD_00599	1	persistent	0	0	0	None	None
FDKLAMFJ_00740	NZ_CP017690.1	778812	780383	-	KGENGAEB_00382	1	persistent	0	0	0	None	None
FDKLAMFJ_00741	NZ_CP017690.1	780618	781484	-	KGENGAEB_00381	1	persistent	0	0	0	None	None
FDKLAMFJ_00742	NZ_CP017690.1	781451	783223	-	KGENGAEB_00380	1	persistent	0	0	0	None	None
FDKLAMFJ_00743	NZ_CP017690.1	783395	784318	-	KGENGAEB_00379	1	persistent	0	0	0	None	None
FDKLAMFJ_00744	NZ_CP017690.1	784412	784672	-	KGENGAEB_00378	1	persistent	0	0	0	None	None
FDKLAMFJ_00745	NZ_CP017690.1	784803	785600	-	KGENGAEB_00377	1	persistent	0	0	0	None	None
FDKLAMFJ_00746	NZ_CP017690.1	785707	787263	-	KGENGAEB_00376	1	persistent	0	0	0	None	None
FDKLAMFJ_00747	NZ_CP017690.1	787780	788820	-	KGENGAEB_00375	1	persistent	0	0	0	None	None
FDKLAMFJ_00748	NZ_CP017690.1	789001	790245	-	AHOIKHHK_00579	1	persistent	0	0	0	None	None
FDKLAMFJ_00749	NZ_CP017690.1	790270	790848	-	AHOIKHHK_00578	1	persistent	0	0	0	None	None
FDKLAMFJ_00750	NZ_CP017690.1	790929	791831	-	KGENGAEB_00372	1	persistent	0	0	0	None	None
FDKLAMFJ_00751	NZ_CP017690.1	791853	792644	-	KGENGAEB_00371	1	persistent	0	0	0	None	None
FDKLAMFJ_00752	NZ_CP017690.1	792773	793021	-	FLBMOKII_01333	1	persistent	0	0	0	None	None
FDKLAMFJ_00753	NZ_CP017690.1	793085	793801	-	NCBEONCI_00869	1	persistent	0	0	0	None	None
FDKLAMFJ_00754	NZ_CP017690.1	793859	795148	-	NCBEONCI_00870	1	persistent	0	0	0	None	None
FDKLAMFJ_00755	NZ_CP017690.1	795129	796427	-	FLBMOKII_01330	1	persistent	0	0	0	None	None
FDKLAMFJ_00756	NZ_CP017690.1	796592	797551	-	FDKLAMFJ_00756	1	persistent	0	0	0	None	None
FDKLAMFJ_00757	NZ_CP017690.1	797552	798598	-	FDKLAMFJ_00757	1	persistent	0	0	0	None	None
FDKLAMFJ_00758	NZ_CP017690.1	798595	800124	-	FDKLAMFJ_00758	1	persistent	0	0	0	None	None
FDKLAMFJ_00759	NZ_CP017690.1	800434	801528	-	FDKLAMFJ_00759	1	persistent	0	0	0	None	None
FDKLAMFJ_00760	NZ_CP017690.1	801608	802339	-	IJIGFOAD_00620	1	persistent	0	0	0	None	None
FDKLAMFJ_00761	NZ_CP017690.1	802549	804888	-	IJIGFOAD_00621	1	persistent	0	0	0	None	None
FDKLAMFJ_00762	NZ_CP017690.1	804994	805218	-	IJIGFOAD_00622	1	persistent	0	0	0	None	None
FDKLAMFJ_00763	NZ_CP017690.1	805215	805952	-	IJIGFOAD_00623	1	persistent	0	0	0	None	None
FDKLAMFJ_00764	NZ_CP017690.1	806070	807740	-	HLMLLCKC_01858	2	persistent	0	0	0	None	None
FDKLAMFJ_00765	NZ_CP017690.1	807922	808797	-	MEBKDNAM_01213	1	persistent	0	0	0	None	None
FDKLAMFJ_00766	NZ_CP017690.1	808803	810074	-	MEBKDNAM_01212	1	persistent	0	0	0	None	None
FDKLAMFJ_00767	NZ_CP017690.1	810071	811114	-	IJIGFOAD_00627	1	persistent	0	0	0	None	None
FDKLAMFJ_00768	NZ_CP017690.1	811235	811843	-	IJIGFOAD_00628	1	persistent	0	0	0	None	None
FDKLAMFJ_00769	NZ_CP017690.1	811843	812745	-	IJIGFOAD_00629	1	persistent	0	0	0	None	None
FDKLAMFJ_00770	NZ_CP017690.1	812939	813181	+	IJIGFOAD_00630	1	persistent	0	0	0	None	None
FDKLAMFJ_00771	NZ_CP017690.1	813262	814509	-	AHOIKHHK_00556	1	persistent	0	0	0	None	None
FDKLAMFJ_00772	NZ_CP017690.1	814496	815479	-	AHOIKHHK_00555	1	persistent	0	0	0	None	None
FDKLAMFJ_00773	NZ_CP017690.1	815567	817735	-	AHOIKHHK_00554	1	persistent	0	0	0	None	None
FDKLAMFJ_00774	NZ_CP017690.1	817873	818142	-	AHOIKHHK_00553	1	persistent	0	0	0	None	None
FDKLAMFJ_00775	NZ_CP017690.1	818230	819210	-	AHOIKHHK_00552	1	persistent	0	0	0	None	None
FDKLAMFJ_00776	NZ_CP017690.1	819252	820160	-	AHOIKHHK_00551	1	persistent	0	0	0	None	None
FDKLAMFJ_00777	NZ_CP017690.1	820214	820600	-	AHOIKHHK_00550	1	persistent	0	0	0	None	None
FDKLAMFJ_00778	NZ_CP017690.1	820616	820894	-	AHOIKHHK_00549	1	persistent	0	0	0	None	None
FDKLAMFJ_00779	NZ_CP017690.1	820891	823098	-	AHOIKHHK_00548	1	persistent	0	0	0	None	None
FDKLAMFJ_00780	NZ_CP017690.1	823118	823420	-	AHOIKHHK_00547	1	persistent	0	0	0	None	None
FDKLAMFJ_00781	NZ_CP017690.1	823410	823700	-	AHOIKHHK_00546	1	persistent	0	0	0	None	None
FDKLAMFJ_00782	NZ_CP017690.1	823713	824864	-	KGENGAEB_00340	1	persistent	0	0	0	None	None
FDKLAMFJ_00783	NZ_CP017690.1	824889	825362	-	KGENGAEB_00339	1	persistent	0	0	0	None	None
FDKLAMFJ_00784	NZ_CP017690.1	825561	829865	-	FLBMOKII_01301	1	persistent	0	0	0	None	None
FDKLAMFJ_00785	NZ_CP017690.1	829972	831675	-	NCBEONCI_00901	1	persistent	0	0	0	None	None
FDKLAMFJ_00786	NZ_CP017690.1	831704	832957	-	NCBEONCI_00902	1	persistent	0	0	0	None	None
FDKLAMFJ_00787	NZ_CP017690.1	832972	834120	-	FLBMOKII_01298	1	persistent	0	0	0	None	None
FDKLAMFJ_00788	NZ_CP017690.1	834141	834935	-	FDKLAMFJ_00788	1	persistent	0	0	0	None	None
FDKLAMFJ_00789	NZ_CP017690.1	834932	835705	-	FDKLAMFJ_00789	1	persistent	0	0	0	None	None
FDKLAMFJ_00790	NZ_CP017690.1	835787	836344	-	FDKLAMFJ_00790	1	persistent	0	0	0	None	None
FDKLAMFJ_00791	NZ_CP017690.1	836347	837069	-	FDKLAMFJ_00791	1	persistent	0	0	0	None	None
FDKLAMFJ_00792	NZ_CP017690.1	837141	838025	-	IJIGFOAD_00652	1	persistent	0	0	0	None	None
FDKLAMFJ_00793	NZ_CP017690.1	838183	838890	-	IJIGFOAD_00653	1	persistent	0	0	0	None	None
FDKLAMFJ_00794	NZ_CP017690.1	839044	839625	-	IJIGFOAD_00654	1	persistent	0	0	0	None	None
FDKLAMFJ_00795	NZ_CP017690.1	839634	839879	-	IJIGFOAD_00655	1	persistent	0	0	0	None	None
FDKLAMFJ_00796	NZ_CP017690.1	839899	840660	-	MEBKDNAM_01182	1	persistent	0	0	0	None	None
FDKLAMFJ_00797	NZ_CP017690.1	840691	841188	-	MEBKDNAM_01181	1	persistent	0	0	0	None	None
FDKLAMFJ_00798	NZ_CP017690.1	841185	841817	-	MEBKDNAM_01180	1	persistent	0	0	0	None	None
FDKLAMFJ_00799	NZ_CP017690.1	841841	842278	-	IJIGFOAD_00659	1	persistent	0	0	0	None	None
FDKLAMFJ_00800	NZ_CP017690.1	842472	844478	-	IJIGFOAD_00660	1	persistent	0	0	0	None	None
FDKLAMFJ_00801	NZ_CP017690.1	844492	845538	-	IJIGFOAD_00661	1	persistent	0	0	0	None	None
FDKLAMFJ_00802	NZ_CP017690.1	845548	846411	-	IJIGFOAD_00662	1	persistent	0	0	0	None	None
FDKLAMFJ_00803	NZ_CP017690.1	846408	847520	-	IJIGFOAD_00663	1	persistent	0	0	0	None	None
FDKLAMFJ_00804	NZ_CP017690.1	847517	849559	-	KGENGAEB_00318	1	persistent	0	0	0	None	None
FDKLAMFJ_00805	NZ_CP017690.1	849578	850660	-	KGENGAEB_00317	1	persistent	0	0	0	None	None
FDKLAMFJ_00806	NZ_CP017690.1	850662	851435	-	KGENGAEB_00316	1	persistent	0	0	0	None	None
FDKLAMFJ_00807	NZ_CP017690.1	851442	851711	-	KGENGAEB_00315	1	persistent	0	0	0	None	None
FDKLAMFJ_00808	NZ_CP017690.1	851727	852395	-	KGENGAEB_00314	1	persistent	0	0	0	None	None
FDKLAMFJ_00809	NZ_CP017690.1	852388	853041	-	KGENGAEB_00313	1	persistent	0	0	0	None	None
FDKLAMFJ_00810	NZ_CP017690.1	853065	853424	-	KGENGAEB_00312	3	persistent	0	0	0	None	30,29
FDKLAMFJ_00811	NZ_CP017690.1	853450	854634	-	KGENGAEB_00311	1	persistent	0	0	0	None	None
FDKLAMFJ_00812	NZ_CP017690.1	854624	855628	-	KGENGAEB_00310	1	persistent	0	0	0	None	None
FDKLAMFJ_00813	NZ_CP017690.1	855656	856084	-	KGENGAEB_00309	1	persistent	0	0	0	None	None
FDKLAMFJ_00814	NZ_CP017690.1	856071	856295	-	KGENGAEB_00308	1	persistent	0	0	0	None	None
FDKLAMFJ_00815	NZ_CP017690.1	856340	857134	-	KGENGAEB_00307	1	persistent	0	0	0	None	None
FDKLAMFJ_00816	NZ_CP017690.1	857151	857579	-	FLBMOKII_01269	1	persistent	0	0	0	None	None
FDKLAMFJ_00817	NZ_CP017690.1	857591	858973	-	NCBEONCI_00933	1	persistent	0	0	0	None	None
FDKLAMFJ_00818	NZ_CP017690.1	858970	859581	-	NCBEONCI_00934	1	persistent	0	0	0	None	None
FDKLAMFJ_00819	NZ_CP017690.1	859582	860028	-	HLMLLCKC_01698	1	persistent	0	0	0	None	None
FDKLAMFJ_00820	NZ_CP017690.1	860057	861328	-	FDKLAMFJ_00820	1	persistent	0	0	0	None	None
FDKLAMFJ_00821	NZ_CP017690.1	861348	862127	-	FDKLAMFJ_00821	1	persistent	0	0	0	None	None
FDKLAMFJ_00822	NZ_CP017690.1	862111	863130	-	FDKLAMFJ_00822	1	persistent	0	0	0	None	None
FDKLAMFJ_00823	NZ_CP017690.1	863143	864726	-	FDKLAMFJ_00823	1	persistent	0	0	0	None	None
FDKLAMFJ_00824	NZ_CP017690.1	864822	865118	-	IJIGFOAD_00684	1	persistent	0	0	0	None	None
FDKLAMFJ_00825	NZ_CP017690.1	865138	865590	-	IJIGFOAD_00685	1	persistent	0	0	0	None	None
FDKLAMFJ_00826	NZ_CP017690.1	865594	865983	-	IJIGFOAD_00686	1	persistent	0	0	0	None	None
FDKLAMFJ_00827	NZ_CP017690.1	866188	866967	-	MEBKDNAM_01150	1	persistent	0	0	0	None	None
FDKLAMFJ_00828	NZ_CP017690.1	866984	868378	-	MEBKDNAM_01149	1	persistent	0	0	0	None	None
FDKLAMFJ_00829	NZ_CP017690.1	868397	868939	-	MEBKDNAM_01148	1	persistent	0	0	0	None	None
FDKLAMFJ_00830	NZ_CP017690.1	868964	869866	-	IJIGFOAD_00690	1	persistent	0	0	0	None	None
FDKLAMFJ_00831	NZ_CP017690.1	869960	872035	-	AHOIKHHK_02864	1	persistent	0	0	0	None	None
FDKLAMFJ_00832	NZ_CP017690.1	872114	872995	-	AHOIKHHK_02863	1	persistent	0	0	0	None	None
FDKLAMFJ_00833	NZ_CP017690.1	873063	873965	-	AHOIKHHK_02862	1	persistent	0	0	0	None	None
FDKLAMFJ_00834	NZ_CP017690.1	873983	875143	-	IJIGFOAD_00694	1	persistent	0	0	0	None	None
FDKLAMFJ_00835	NZ_CP017690.1	875259	875546	-	IJIGFOAD_00695	1	persistent	0	0	0	None	None
FDKLAMFJ_00836	NZ_CP017690.1	875543	877096	-	KGENGAEB_00286	1	persistent	0	0	0	None	None
FDKLAMFJ_00837	NZ_CP017690.1	877178	877957	-	KGENGAEB_00285	1	persistent	0	0	0	None	None
FDKLAMFJ_00838	NZ_CP017690.1	878050	878916	-	KGENGAEB_00284	1	persistent	0	0	0	None	None
FDKLAMFJ_00839	NZ_CP017690.1	878929	879480	-	KGENGAEB_00283	3	persistent	0	0	0	None	None
FDKLAMFJ_00840	NZ_CP017690.1	879583	879933	-	KGENGAEB_00282	1	persistent	0	0	0	None	None
FDKLAMFJ_00841	NZ_CP017690.1	880070	880807	-	KGENGAEB_00281	1	persistent	0	0	0	None	None
FDKLAMFJ_00842	NZ_CP017690.1	880804	881325	-	KGENGAEB_00280	1	persistent	0	0	0	None	None
FDKLAMFJ_00843	NZ_CP017690.1	881338	881724	-	KGENGAEB_00279	1	persistent	0	0	0	None	None
FDKLAMFJ_00844	NZ_CP017690.1	881772	882008	-	KGENGAEB_00278	1	persistent	0	0	0	None	None
FDKLAMFJ_00845	NZ_CP017690.1	882020	882292	-	KGENGAEB_00277	1	persistent	0	0	0	None	None
FDKLAMFJ_00846	NZ_CP017690.1	882387	883727	-	KGENGAEB_00276	1	persistent	0	0	0	None	None
FDKLAMFJ_00847	NZ_CP017690.1	883741	884073	-	KGENGAEB_00275	1	persistent	0	0	0	None	None
FDKLAMFJ_00848	NZ_CP017690.1	884309	885298	-	FLBMOKII_01237	1	persistent	0	0	0	None	None
FDKLAMFJ_00849	NZ_CP017690.1	885317	888880	-	NCBEONCI_00965	1	persistent	0	0	0	None	None
FDKLAMFJ_00850	NZ_CP017690.1	889038	889778	-	NCBEONCI_00966	1	persistent	0	0	0	None	None
FDKLAMFJ_00851	NZ_CP017690.1	889958	890191	-	HLMLLCKC_01730	1	persistent	0	0	0	None	None
FDKLAMFJ_00852	NZ_CP017690.1	890251	890994	-	FDKLAMFJ_00852	1	persistent	0	0	0	None	None
FDKLAMFJ_00853	NZ_CP017690.1	890994	891938	-	FDKLAMFJ_00853	1	persistent	0	0	0	None	None
FDKLAMFJ_00854	NZ_CP017690.1	891956	892942	-	FDKLAMFJ_00854	1	persistent	0	0	0	None	None
FDKLAMFJ_00855	NZ_CP017690.1	892926	893522	-	FDKLAMFJ_00855	1	persistent	0	0	0	None	None
FDKLAMFJ_00856	NZ_CP017690.1	893744	895792	-	IJIGFOAD_00716	1	persistent	0	0	0	None	None
FDKLAMFJ_00857	NZ_CP017690.1	895789	896670	-	IJIGFOAD_00717	1	persistent	0	0	0	None	None
FDKLAMFJ_00858	NZ_CP017690.1	896745	897407	-	IJIGFOAD_00718	1	persistent	0	0	0	None	None
FDKLAMFJ_00859	NZ_CP017690.1	897472	899142	-	IJIGFOAD_00719	1	persistent	0	0	0	None	None
FDKLAMFJ_00860	NZ_CP017690.1	899160	899522	-	MEBKDNAM_01116	1	persistent	0	0	0	None	None
FDKLAMFJ_00861	NZ_CP017690.1	899770	899955	+	AHOIKHHK_02834	1	persistent	0	0	0	None	None
FDKLAMFJ_00862	NZ_CP017690.1	900157	900804	-	AHOIKHHK_02833	1	persistent	0	0	0	None	None
FDKLAMFJ_00863	NZ_CP017690.1	900951	901607	-	AHOIKHHK_02832	1	persistent	0	0	0	None	None
FDKLAMFJ_00864	NZ_CP017690.1	901611	902492	-	AHOIKHHK_02831	1	persistent	0	0	0	None	None
FDKLAMFJ_00865	NZ_CP017690.1	902497	904494	-	AHOIKHHK_02830	1	persistent	0	0	0	None	None
FDKLAMFJ_00866	NZ_CP017690.1	904500	905249	-	IJIGFOAD_00726	1	persistent	0	0	0	None	None
FDKLAMFJ_00867	NZ_CP017690.1	905255	906355	-	IJIGFOAD_00727	1	persistent	0	0	0	None	None
FDKLAMFJ_00868	NZ_CP017690.1	906359	907693	-	KGENGAEB_00254	1	persistent	0	0	0	None	None
FDKLAMFJ_00869	NZ_CP017690.1	907680	908645	-	KGENGAEB_00253	1	persistent	0	0	0	None	None
FDKLAMFJ_00870	NZ_CP017690.1	908646	909119	-	KGENGAEB_00252	1	persistent	0	0	0	None	None
FDKLAMFJ_00871	NZ_CP017690.1	909136	911541	-	KGENGAEB_00251	1	persistent	0	0	0	None	None
FDKLAMFJ_00872	NZ_CP017690.1	911538	912743	-	KGENGAEB_00250	1	persistent	0	0	0	None	None
FDKLAMFJ_00873	NZ_CP017690.1	912793	912993	-	KGENGAEB_00249	1	persistent	0	0	0	None	None
FDKLAMFJ_00874	NZ_CP017690.1	912996	913595	-	IJIGFOAD_00734	1	persistent	0	0	0	None	None
FDKLAMFJ_00875	NZ_CP017690.1	913625	913888	-	KGENGAEB_00247	1	persistent	0	0	0	None	None
FDKLAMFJ_00876	NZ_CP017690.1	913945	914766	-	KGENGAEB_00246	1	persistent	0	0	0	None	None
FDKLAMFJ_00877	NZ_CP017690.1	914911	917583	-	KGENGAEB_00245	1	persistent	0	0	0	None	None
FDKLAMFJ_00878	NZ_CP017690.1	917844	919583	+	KGENGAEB_00244	1	persistent	0	0	0	None	None
FDKLAMFJ_00879	NZ_CP017690.1	919690	920091	+	FLBMOKII_01206	1	shell	0	0	0	None	None
FDKLAMFJ_00880	NZ_CP017690.1	920088	920252	+	NCBEONCI_00997	1	persistent	0	0	0	None	None
FDKLAMFJ_00881	NZ_CP017690.1	921359	921982	-	NCBEONCI_00998	1	persistent	0	0	0	None	None
FDKLAMFJ_00882	NZ_CP017690.1	921979	922698	-	NCBEONCI_00999	1	persistent	0	0	0	None	None
FDKLAMFJ_00883	NZ_CP017690.1	922670	923611	-	HLMLLCKC_01762	1	persistent	0	0	0	None	None
FDKLAMFJ_00884	NZ_CP017690.1	923608	924381	-	FDKLAMFJ_00884	1	persistent	0	0	0	None	None
FDKLAMFJ_00885	NZ_CP017690.1	924378	927575	-	HLMLLCKC_02578	2	persistent	0	0	0	None	None
FDKLAMFJ_00886	NZ_CP017690.1	927568	928662	-	FDKLAMFJ_00886	1	persistent	0	0	0	None	None
FDKLAMFJ_00887	NZ_CP017690.1	928664	929950	-	FDKLAMFJ_00887	1	persistent	0	0	0	None	None
FDKLAMFJ_00888	NZ_CP017690.1	929913	930839	-	IJIGFOAD_00748	1	persistent	0	0	0	None	None
FDKLAMFJ_00889	NZ_CP017690.1	931001	932302	-	IJIGFOAD_00749	1	persistent	0	0	0	None	None
FDKLAMFJ_00890	NZ_CP017690.1	932459	932998	-	IJIGFOAD_00750	1	persistent	0	0	0	None	None
FDKLAMFJ_00891	NZ_CP017690.1	933182	934096	-	MEBKDNAM_01085	1	persistent	0	0	0	None	None
FDKLAMFJ_00892	NZ_CP017690.1	934097	934561	-	MEBKDNAM_01084	1	persistent	0	0	0	None	None
FDKLAMFJ_00893	NZ_CP017690.1	934847	935479	-	FDKLAMFJ_00893	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00894	NZ_CP017690.1	935472	936338	-	FDKLAMFJ_00894	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00895	NZ_CP017690.1	936322	938343	-	FDKLAMFJ_00895	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00896	NZ_CP017690.1	938452	938847	-	FDKLAMFJ_00896	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00897	NZ_CP017690.1	939726	940598	-	AHOIKHHK_02798	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00898	NZ_CP017690.1	940595	940921	-	FDKLAMFJ_00898	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00899	NZ_CP017690.1	941029	942549	-	AHOIKHHK_02796	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00900	NZ_CP017690.1	942785	943921	+	FDKLAMFJ_00661	5	shell	0	0	0	NZ_CP017690.1_RGP_19	42,46,15,48
FDKLAMFJ_00901	NZ_CP017690.1	944339	945475	+	FDKLAMFJ_00661	5	shell	0	0	0	NZ_CP017690.1_RGP_19	42,46,15,48
FDKLAMFJ_00902	NZ_CP017690.1	945613	946005	-	FDKLAMFJ_00902	1	cloud	0	0	0	NZ_CP017690.1_RGP_19	42
FDKLAMFJ_00903	NZ_CP017690.1	946566	949340	-	IJIGFOAD_00753	1	persistent	0	0	0	None	None
FDKLAMFJ_00904	NZ_CP017690.1	949710	950222	-	IJIGFOAD_00754	1	persistent	0	0	0	None	None
FDKLAMFJ_00905	NZ_CP017690.1	950299	951072	-	IJIGFOAD_00755	1	persistent	0	0	0	None	None
FDKLAMFJ_00906	NZ_CP017690.1	951193	951465	-	IJIGFOAD_00756	1	persistent	0	0	0	None	None
FDKLAMFJ_00907	NZ_CP017690.1	951469	951900	-	IJIGFOAD_00757	1	persistent	0	0	0	None	None
FDKLAMFJ_00908	NZ_CP017690.1	951913	952587	-	IJIGFOAD_00758	1	persistent	0	0	0	None	None
FDKLAMFJ_00909	NZ_CP017690.1	952584	953408	-	AHOIKHHK_00915	1	persistent	0	0	0	None	None
FDKLAMFJ_00910	NZ_CP017690.1	953541	953783	-	AHOIKHHK_00914	1	persistent	0	0	0	None	None
FDKLAMFJ_00911	NZ_CP017690.1	953879	954658	-	HLMLLCKC_00249	2	persistent	0	0	0	None	None
FDKLAMFJ_00912	NZ_CP017690.1	954780	955499	-	AHOIKHHK_02586	2	persistent	0	0	0	None	None
FDKLAMFJ_00913	NZ_CP017690.1	955550	956458	-	AHOIKHHK_00911	1	persistent	0	0	0	None	None
FDKLAMFJ_00914	NZ_CP017690.1	956590	956748	+	AHOIKHHK_00910	1	persistent	0	0	0	None	None
FDKLAMFJ_00915	NZ_CP017690.1	956683	957816	-	AHOIKHHK_00909	1	persistent	0	0	0	None	None
FDKLAMFJ_00916	NZ_CP017690.1	957843	959111	-	FDKLAMFJ_00916	1	persistent	0	0	0	None	None
FDKLAMFJ_00917	NZ_CP017690.1	959302	959664	-	AHOIKHHK_00907	1	persistent	0	0	0	None	None
FDKLAMFJ_00918	NZ_CP017690.1	959666	960385	-	AHOIKHHK_00906	1	persistent	0	0	0	None	None
FDKLAMFJ_00919	NZ_CP017690.1	960412	961116	-	KGENGAEB_00213	1	persistent	0	0	0	None	None
FDKLAMFJ_00920	NZ_CP017690.1	961097	961960	-	KGENGAEB_00212	1	persistent	0	0	0	None	None
FDKLAMFJ_00921	NZ_CP017690.1	962130	963230	-	KGENGAEB_00211	1	persistent	0	0	0	None	None
FDKLAMFJ_00922	NZ_CP017690.1	963283	964638	-	NCBEONCI_01029	1	persistent	0	0	0	None	None
FDKLAMFJ_00923	NZ_CP017690.1	964639	965613	-	NCBEONCI_01030	1	persistent	0	0	0	None	None
FDKLAMFJ_00924	NZ_CP017690.1	965598	966065	-	FLBMOKII_01170	1	persistent	0	0	0	None	None
FDKLAMFJ_00925	NZ_CP017690.1	966062	967531	-	HLMLLCKC_01794	1	persistent	0	0	0	None	None
FDKLAMFJ_00926	NZ_CP017690.1	967539	967643	-	HLMLLCKC_01795	1	persistent	0	0	0	None	None
FDKLAMFJ_00927	NZ_CP017690.1	967644	969578	-	HLMLLCKC_01796	1	persistent	0	0	0	None	None
FDKLAMFJ_00928	NZ_CP017690.1	969650	971854	-	HLMLLCKC_01797	1	persistent	0	0	0	None	None
FDKLAMFJ_00929	NZ_CP017690.1	971867	972223	-	HLMLLCKC_01798	1	persistent	0	0	0	None	None
FDKLAMFJ_00930	NZ_CP017690.1	972274	973206	-	IJIGFOAD_00780	1	persistent	0	0	0	None	None
FDKLAMFJ_00931	NZ_CP017690.1	973485	975113	-	IJIGFOAD_00781	1	persistent	0	0	0	None	None
FDKLAMFJ_00932	NZ_CP017690.1	975187	975573	-	IJIGFOAD_00782	1	persistent	0	0	0	None	None
FDKLAMFJ_00933	NZ_CP017690.1	975566	976456	-	MEBKDNAM_01053	1	persistent	0	0	0	None	None
FDKLAMFJ_00934	NZ_CP017690.1	976554	977132	-	MEBKDNAM_01052	1	persistent	0	0	0	None	None
FDKLAMFJ_00935	NZ_CP017690.1	977203	977958	-	IJIGFOAD_00785	1	persistent	0	0	0	None	None
FDKLAMFJ_00936	NZ_CP017690.1	978115	978441	-	IJIGFOAD_00786	1	persistent	0	0	0	None	None
FDKLAMFJ_00937	NZ_CP017690.1	978438	978980	-	IJIGFOAD_00787	1	persistent	0	0	0	None	None
FDKLAMFJ_00938	NZ_CP017690.1	979329	980549	+	IJIGFOAD_00788	1	persistent	0	0	0	None	None
FDKLAMFJ_00939	NZ_CP017690.1	980522	981541	-	IJIGFOAD_00789	1	persistent	0	0	0	None	None
FDKLAMFJ_00940	NZ_CP017690.1	981547	982326	-	IJIGFOAD_00790	1	persistent	0	0	0	None	None
FDKLAMFJ_00941	NZ_CP017690.1	982458	983693	+	AHOIKHHK_00883	1	persistent	0	0	0	None	None
FDKLAMFJ_00942	NZ_CP017690.1	983817	984311	-	AHOIKHHK_00882	1	persistent	0	0	0	None	None
FDKLAMFJ_00943	NZ_CP017690.1	984277	984885	-	AHOIKHHK_00881	1	persistent	0	0	0	None	None
