locus_tag	ftype	length_bp	gene	EC_number	COG	product
FDKLAMFJ_00909	CDS	825	rl5	1.10.3.-		Polyphenol oxidase
FDKLAMFJ_00910	CDS	243	ylmC_2		COG1873	putative sporulation protein YlmC
FDKLAMFJ_00911	CDS	780	sigG		COG1191	RNA polymerase sigma-G factor
FDKLAMFJ_00912	CDS	720	sigE			RNA polymerase sigma-35 factor
FDKLAMFJ_00913	CDS	909	spoIIGA	3.4.23.-		Sporulation sigma-E factor-processing peptidase
FDKLAMFJ_00914	CDS	159				hypothetical protein
FDKLAMFJ_00915	CDS	1134	ftsZ		COG0206	Cell division protein FtsZ
FDKLAMFJ_00916	CDS	1269	ftsA		COG0849	Cell division protein FtsA
FDKLAMFJ_00917	CDS	363				hypothetical protein
FDKLAMFJ_00918	CDS	720				hypothetical protein
FDKLAMFJ_00919	CDS	705				hypothetical protein
FDKLAMFJ_00920	CDS	864	divIB		COG1589	Cell division protein DivIB
FDKLAMFJ_00921	CDS	1101	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FDKLAMFJ_00922	CDS	1356	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
FDKLAMFJ_00923	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FDKLAMFJ_00924	CDS	468				hypothetical protein
FDKLAMFJ_00925	CDS	1470	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
FDKLAMFJ_00926	CDS	105				hypothetical protein
FDKLAMFJ_00927	CDS	1935	spoVD		COG0768	Stage V sporulation protein D
FDKLAMFJ_00928	CDS	2205	pbpB		COG0768	Penicillin-binding protein 2B
FDKLAMFJ_00929	CDS	357	ftsL		COG4839	Cell division protein FtsL
FDKLAMFJ_00930	CDS	933	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FDKLAMFJ_00931	CDS	1629	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
FDKLAMFJ_00932	CDS	387				hypothetical protein
FDKLAMFJ_00933	CDS	891	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
FDKLAMFJ_00934	CDS	579				hypothetical protein
FDKLAMFJ_00935	CDS	756		4.2.1.150	COG1024	Crotonyl-CoA hydratase
FDKLAMFJ_00936	CDS	327				hypothetical protein
FDKLAMFJ_00937	CDS	543				hypothetical protein
FDKLAMFJ_00938	CDS	1221	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
FDKLAMFJ_00939	CDS	1020	ylbL		COG3480	putative protein YlbL
FDKLAMFJ_00940	CDS	780			COG1752	putative NTE family protein
FDKLAMFJ_00941	CDS	1236	ylbJ		COG3314	Sporulation integral membrane protein YlbJ
FDKLAMFJ_00942	CDS	495	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
FDKLAMFJ_00943	CDS	609	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
FDKLAMFJ_00944	CDS	390				hypothetical protein
FDKLAMFJ_00945	CDS	270				hypothetical protein
FDKLAMFJ_00946	CDS	447				hypothetical protein
FDKLAMFJ_00947	CDS	372				hypothetical protein
FDKLAMFJ_00948	CDS	234				hypothetical protein
FDKLAMFJ_00949	CDS	405				hypothetical protein
FDKLAMFJ_00950	CDS	1008				hypothetical protein
FDKLAMFJ_00951	CDS	426	hrp1		COG0517	Hypoxic response protein 1
FDKLAMFJ_00952	CDS	360				hypothetical protein
FDKLAMFJ_00953	CDS	294				hypothetical protein
FDKLAMFJ_00954	CDS	456				hypothetical protein
FDKLAMFJ_00955	CDS	903				hypothetical protein
FDKLAMFJ_00956	CDS	333	caaD	1.9.3.1		Cytochrome c oxidase subunit 4B
FDKLAMFJ_00957	CDS	621	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
FDKLAMFJ_00958	CDS	1869	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
FDKLAMFJ_00959	CDS	1071	ctaC	1.9.3.1		Cytochrome c oxidase subunit 2
FDKLAMFJ_00960	CDS	924	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
FDKLAMFJ_00961	CDS	954	ctaA_2	1.3.-.-		Heme A synthase
FDKLAMFJ_00962	CDS	3444	pycA	6.4.1.1		Pyruvate carboxylase
FDKLAMFJ_00963	CDS	1212	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FDKLAMFJ_00964	CDS	288				hypothetical protein
FDKLAMFJ_00965	CDS	513				hypothetical protein
FDKLAMFJ_00966	CDS	1332				hypothetical protein
FDKLAMFJ_00967	CDS	594				hypothetical protein
FDKLAMFJ_00968	CDS	201				hypothetical protein
FDKLAMFJ_00969	CDS	285				hypothetical protein
FDKLAMFJ_00970	CDS	327				hypothetical protein
FDKLAMFJ_00971	CDS	1845	typA		COG1217	GTP-binding protein TypA/BipA
FDKLAMFJ_00972	CDS	174				hypothetical protein
FDKLAMFJ_00973	CDS	795	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
FDKLAMFJ_00974	CDS	216				hypothetical protein
FDKLAMFJ_00975	CDS	363				hypothetical protein
FDKLAMFJ_00976	CDS	960		1.6.5.11	COG2070	NADH:quinone reductase
FDKLAMFJ_00977	CDS	1473	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
FDKLAMFJ_00978	CDS	126				hypothetical protein
FDKLAMFJ_00979	CDS	378				hypothetical protein
FDKLAMFJ_00980	CDS	243				hypothetical protein
FDKLAMFJ_00981	CDS	1413	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
FDKLAMFJ_00982	CDS	1311	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FDKLAMFJ_00983	CDS	978	pdhB_1	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
FDKLAMFJ_00984	CDS	1110	pdhA_1	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
FDKLAMFJ_00985	CDS	555		3.5.1.88		Peptide deformylase 2
FDKLAMFJ_00986	CDS	777				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
FDKLAMFJ_00987	CDS	216				hypothetical protein
FDKLAMFJ_00988	CDS	1668	rnjA	3.1.-.-	COG0595	Ribonuclease J1
FDKLAMFJ_00989	CDS	666	ktrA		COG0569	Ktr system potassium uptake protein A
FDKLAMFJ_00990	CDS	456	ykuV	1.8.-.-	COG0526	Thiol-disulfide oxidoreductase YkuV
FDKLAMFJ_00991	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
FDKLAMFJ_00992	CDS	243				hypothetical protein
FDKLAMFJ_00993	CDS	1134		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
FDKLAMFJ_00994	CDS	711	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
FDKLAMFJ_00995	CDS	873	gltR		COG0583	HTH-type transcriptional regulator GltR
FDKLAMFJ_00996	CDS	744				hypothetical protein
FDKLAMFJ_00997	CDS	477	ykuL		COG0517	CBS domain-containing protein YkuL
FDKLAMFJ_00998	CDS	198	ykzF			putative protein YkzF
FDKLAMFJ_00999	CDS	234				hypothetical protein
FDKLAMFJ_01000	CDS	1218	ykuI		COG2200	putative EAL-domain containing protein YkuI
FDKLAMFJ_01001	CDS	768	fadH	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
FDKLAMFJ_01002	CDS	870	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
FDKLAMFJ_01003	CDS	435				hypothetical protein
FDKLAMFJ_01004	CDS	1182				hypothetical protein
FDKLAMFJ_01005	CDS	651				hypothetical protein
FDKLAMFJ_01006	CDS	987	corA_2		COG0598	Cobalt/magnesium transport protein CorA
FDKLAMFJ_01007	CDS	228				hypothetical protein
FDKLAMFJ_01008	CDS	1158	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
FDKLAMFJ_01009	CDS	975		1.3.1.103		2-haloacrylate reductase
FDKLAMFJ_01010	CDS	786	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
FDKLAMFJ_01011	CDS	1059				hypothetical protein
FDKLAMFJ_01012	CDS	576	kstR2_3			HTH-type transcriptional repressor KstR2
FDKLAMFJ_01013	CDS	1620	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FDKLAMFJ_01014	CDS	783	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
FDKLAMFJ_01015	CDS	1209	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
FDKLAMFJ_01016	CDS	867	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
FDKLAMFJ_01017	CDS	786	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FDKLAMFJ_01018	CDS	327				hypothetical protein
FDKLAMFJ_01019	CDS	1320	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
FDKLAMFJ_01020	CDS	2853	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
FDKLAMFJ_01021	CDS	1977	mcpC		COG0840	Methyl-accepting chemotaxis protein McpC
FDKLAMFJ_01022	CDS	198				hypothetical protein
FDKLAMFJ_01023	CDS	552				hypothetical protein
FDKLAMFJ_01024	CDS	1722	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
FDKLAMFJ_01025	CDS	264	ptsH			Phosphocarrier protein HPr
FDKLAMFJ_01026	CDS	2016	ptsG	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
FDKLAMFJ_01027	CDS	858	glcT		COG3711	PtsGHI operon antiterminator
FDKLAMFJ_01028	CDS	822	yvaM	3.-.-.-		AB hydrolase superfamily protein YvaM
FDKLAMFJ_01029	CDS	129				hypothetical protein
FDKLAMFJ_01030	CDS	639	yodC	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
FDKLAMFJ_01031	CDS	1257	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
FDKLAMFJ_01032	CDS	246				hypothetical protein
FDKLAMFJ_01033	CDS	759	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
FDKLAMFJ_01034	CDS	645				hypothetical protein
FDKLAMFJ_01035	CDS	195				hypothetical protein
FDKLAMFJ_01036	CDS	588				hypothetical protein
FDKLAMFJ_01037	CDS	426				hypothetical protein
FDKLAMFJ_01038	CDS	381				hypothetical protein
FDKLAMFJ_01039	CDS	1020				IS256 family transposase ISPeth3
FDKLAMFJ_01040	CDS	162				hypothetical protein
FDKLAMFJ_01041	CDS	636				hypothetical protein
FDKLAMFJ_01042	CDS	1254				IS481 family transposase ISBst1
FDKLAMFJ_01043	CDS	801				IS481 family transposase ISChy6
FDKLAMFJ_01044	CDS	1149				IS1634 family transposase ISDha15
FDKLAMFJ_01045	CDS	351				hypothetical protein
FDKLAMFJ_01046	CDS	765				IS21 family transposase IS643
FDKLAMFJ_01047	CDS	1590				hypothetical protein
FDKLAMFJ_01048	CDS	1005				hypothetical protein
FDKLAMFJ_01049	CDS	756				IS21 family transposase IS5376
FDKLAMFJ_01050	CDS	1134			COG3385	IS4 family transposase IS5377
FDKLAMFJ_01051	CDS	165				hypothetical protein
FDKLAMFJ_01052	CDS	411				hypothetical protein
FDKLAMFJ_01053	CDS	459			COG3279	putative HTH-type transcriptional regulator
FDKLAMFJ_01054	CDS	651				IS1182 family transposase ISBpu1
FDKLAMFJ_01055	CDS	945				hypothetical protein
FDKLAMFJ_01056	CDS	810	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
FDKLAMFJ_01057	CDS	372				hypothetical protein
FDKLAMFJ_01058	CDS	381				hypothetical protein
FDKLAMFJ_01059	CDS	2109	xerC_3			Tyrosine recombinase XerC
FDKLAMFJ_01060	CDS	1137	xerC_4			Tyrosine recombinase XerC
FDKLAMFJ_01061	CDS	183				hypothetical protein
FDKLAMFJ_01062	CDS	660				hypothetical protein
FDKLAMFJ_01063	CDS	498	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
FDKLAMFJ_01064	CDS	735	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
FDKLAMFJ_01065	CDS	438	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
FDKLAMFJ_01066	CDS	672	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
FDKLAMFJ_01067	CDS	1113	yndE_2			Spore germination protein YndE
FDKLAMFJ_01068	CDS	1092	gerAC_1			Spore germination protein A3
FDKLAMFJ_01069	CDS	1512	gerBA_2			Spore germination protein B1
FDKLAMFJ_01070	CDS	1038				hypothetical protein
FDKLAMFJ_01071	CDS	744				hypothetical protein
FDKLAMFJ_01072	CDS	2136	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
FDKLAMFJ_01073	CDS	654				hypothetical protein
FDKLAMFJ_01074	CDS	1026	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
FDKLAMFJ_01075	CDS	729	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
FDKLAMFJ_01076	CDS	141				hypothetical protein
FDKLAMFJ_01077	CDS	519				hypothetical protein
FDKLAMFJ_01078	CDS	1695				hypothetical protein
FDKLAMFJ_01079	CDS	252				hypothetical protein
FDKLAMFJ_01080	CDS	1425	arcD		COG0531	Arginine/ornithine antiporter
FDKLAMFJ_01081	CDS	846				hypothetical protein
FDKLAMFJ_01082	CDS	651				IS1182 family transposase ISBpu1
FDKLAMFJ_01083	CDS	2019	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
FDKLAMFJ_01084	CDS	552				hypothetical protein
FDKLAMFJ_01085	CDS	204				hypothetical protein
FDKLAMFJ_01086	CDS	462	mhqR		COG1846	HTH-type transcriptional regulator MhqR
FDKLAMFJ_01087	CDS	732	zupT		COG0428	Zinc transporter ZupT
FDKLAMFJ_01088	CDS	543	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
FDKLAMFJ_01089	CDS	636	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
FDKLAMFJ_01090	CDS	663	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
FDKLAMFJ_01091	CDS	1242	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
FDKLAMFJ_01092	CDS	93				hypothetical protein
FDKLAMFJ_01093	CDS	1176	bacF	2.6.1.-	COG0436	Transaminase BacF
FDKLAMFJ_01094	CDS	816	yafV	3.5.1.3		Omega-amidase YafV
FDKLAMFJ_01095	CDS	1191	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
FDKLAMFJ_01096	CDS	1068	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
FDKLAMFJ_01097	CDS	1149				hypothetical protein
FDKLAMFJ_01098	CDS	1536	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
FDKLAMFJ_01099	CDS	1014	rbsC_2		COG1172	Ribose import permease protein RbsC
FDKLAMFJ_01100	CDS	492	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
FDKLAMFJ_01101	CDS	2217	kinE	2.7.13.3	COG2202	Sporulation kinase E
FDKLAMFJ_01102	CDS	1773				hypothetical protein
FDKLAMFJ_01103	CDS	153				hypothetical protein
FDKLAMFJ_01104	CDS	168				hypothetical protein
FDKLAMFJ_01105	CDS	153				hypothetical protein
FDKLAMFJ_01106	CDS	828	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
FDKLAMFJ_01107	CDS	900	lacF_2			Lactose transport system permease protein LacF
FDKLAMFJ_01108	CDS	1266	araN_2		COG1653	putative arabinose-binding protein
FDKLAMFJ_01109	CDS	2097				hypothetical protein
FDKLAMFJ_01110	CDS	1017	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
FDKLAMFJ_01111	CDS	204	sspD			Small, acid-soluble spore protein D
FDKLAMFJ_01112	CDS	1257				hypothetical protein
FDKLAMFJ_01113	CDS	741	sigI			RNA polymerase sigma factor SigI
FDKLAMFJ_01114	CDS	1416	yhdG		COG0531	putative amino acid permease YhdG
FDKLAMFJ_01115	CDS	342				hypothetical protein
FDKLAMFJ_01116	CDS	1536	actP		COG4147	Cation/acetate symporter ActP
FDKLAMFJ_01117	CDS	1128	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
FDKLAMFJ_01118	CDS	825				hypothetical protein
FDKLAMFJ_01119	CDS	1161	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
FDKLAMFJ_01120	CDS	426				hypothetical protein
FDKLAMFJ_01121	CDS	747	yjjP		COG2966	Inner membrane protein YjjP
FDKLAMFJ_01122	CDS	279				hypothetical protein
FDKLAMFJ_01123	CDS	627				hypothetical protein
FDKLAMFJ_01124	CDS	927	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
FDKLAMFJ_01125	CDS	915	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
FDKLAMFJ_01126	CDS	984	arcB	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
FDKLAMFJ_01127	CDS	1293	abaF_1			Fosfomycin resistance protein AbaF
FDKLAMFJ_01128	CDS	267				hypothetical protein
FDKLAMFJ_01129	CDS	351				hypothetical protein
FDKLAMFJ_01130	CDS	537				hypothetical protein
FDKLAMFJ_01131	CDS	549				hypothetical protein
FDKLAMFJ_01132	CDS	873	ykqA	2.3.2.-	COG2105	Putative gamma-glutamylcyclotransferase YkqA
FDKLAMFJ_01133	CDS	216				hypothetical protein
FDKLAMFJ_01134	CDS	333				hypothetical protein
FDKLAMFJ_01135	CDS	444				hypothetical protein
FDKLAMFJ_01136	CDS	408				hypothetical protein
FDKLAMFJ_01137	CDS	153				hypothetical protein
FDKLAMFJ_01138	CDS	165				hypothetical protein
FDKLAMFJ_01139	CDS	1035	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
FDKLAMFJ_01140	CDS	2358	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
FDKLAMFJ_01141	CDS	1011	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
FDKLAMFJ_01142	CDS	792	drrB			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
FDKLAMFJ_01143	CDS	675	hssR			Heme response regulator HssR
FDKLAMFJ_01144	CDS	1065	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
FDKLAMFJ_01145	CDS	1845	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
FDKLAMFJ_01146	CDS	222				hypothetical protein
FDKLAMFJ_01147	CDS	225				hypothetical protein
FDKLAMFJ_01148	CDS	288	fixX		COG2440	Ferredoxin-like protein FixX
FDKLAMFJ_01149	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
FDKLAMFJ_01150	CDS	1050	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
FDKLAMFJ_01151	CDS	816	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
FDKLAMFJ_01152	CDS	516				hypothetical protein
FDKLAMFJ_01153	CDS	846	ytbE_1	1.-.-.-	COG0656	putative oxidoreductase YtbE
FDKLAMFJ_01154	CDS	1194	ydhP		COG2814	Inner membrane transport protein YdhP
FDKLAMFJ_01155	CDS	372	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
FDKLAMFJ_01156	CDS	489				hypothetical protein
FDKLAMFJ_01157	CDS	1488				hypothetical protein
FDKLAMFJ_01158	CDS	1623				IS1634 family transposase ISDha15
FDKLAMFJ_01159	CDS	222				hypothetical protein
FDKLAMFJ_01160	CDS	342				hypothetical protein
FDKLAMFJ_01161	CDS	174				hypothetical protein
FDKLAMFJ_01162	CDS	189				hypothetical protein
FDKLAMFJ_01163	CDS	969				hypothetical protein
FDKLAMFJ_01164	CDS	927				IS3 family transposase ISHahy4
FDKLAMFJ_01165	CDS	312				hypothetical protein
FDKLAMFJ_01166	CDS	99				hypothetical protein
FDKLAMFJ_01167	CDS	132				hypothetical protein
FDKLAMFJ_01168	CDS	1278				IS110 family transposase ISCsa4
FDKLAMFJ_01169	CDS	1170				hypothetical protein
FDKLAMFJ_01170	CDS	378				hypothetical protein
FDKLAMFJ_01171	CDS	507				IS256 family transposase IS654
FDKLAMFJ_01172	CDS	1203				hypothetical protein
FDKLAMFJ_01173	CDS	756				IS21 family transposase IS5376
FDKLAMFJ_01174	CDS	600				IS256 family transposase IS654
FDKLAMFJ_01175	CDS	1134			COG0582	Putative prophage phiRv2 integrase
FDKLAMFJ_01176	CDS	801				IS481 family transposase ISChy6
FDKLAMFJ_01177	CDS	1254				IS481 family transposase ISBst1
FDKLAMFJ_01178	CDS	558				hypothetical protein
FDKLAMFJ_01179	tRNA	74				tRNA-Val(gac)
FDKLAMFJ_01180	CDS	1056				hypothetical protein
FDKLAMFJ_01181	CDS	1119	epsD	2.4.-.-		Putative glycosyltransferase EpsD
FDKLAMFJ_01182	CDS	696	epsE	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
FDKLAMFJ_01183	CDS	432				hypothetical protein
FDKLAMFJ_01184	CDS	210				hypothetical protein
FDKLAMFJ_01185	CDS	1179	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
FDKLAMFJ_01186	CDS	1104	metI_2	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
FDKLAMFJ_01187	CDS	729				hypothetical protein
FDKLAMFJ_01188	CDS	522	yjcG	3.1.-.-	COG1514	Putative phosphoesterase YjcG
FDKLAMFJ_01189	CDS	435		2.3.1.-		Acetyltransferase
FDKLAMFJ_01190	CDS	258				hypothetical protein
FDKLAMFJ_01191	CDS	135				hypothetical protein
FDKLAMFJ_01192	CDS	237				hypothetical protein
FDKLAMFJ_01193	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
FDKLAMFJ_01194	CDS	171				hypothetical protein
FDKLAMFJ_01195	CDS	861				hypothetical protein
FDKLAMFJ_01196	CDS	207				hypothetical protein
FDKLAMFJ_01197	CDS	357				hypothetical protein
FDKLAMFJ_01198	CDS	1014	spoVAD_1			Stage V sporulation protein AD
FDKLAMFJ_01199	CDS	480				hypothetical protein
FDKLAMFJ_01200	CDS	471				hypothetical protein
FDKLAMFJ_01201	CDS	207				hypothetical protein
FDKLAMFJ_01202	CDS	204				hypothetical protein
FDKLAMFJ_01203	CDS	225				hypothetical protein
FDKLAMFJ_01204	CDS	339				hypothetical protein
FDKLAMFJ_01205	CDS	723				hypothetical protein
FDKLAMFJ_01206	CDS	765				hypothetical protein
FDKLAMFJ_01207	CDS	456				hypothetical protein
FDKLAMFJ_01208	CDS	336				hypothetical protein
FDKLAMFJ_01209	CDS	1284	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
FDKLAMFJ_01210	CDS	957	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
FDKLAMFJ_01211	CDS	1164	cotSA_1	2.4.-.-	COG0438	Spore coat protein SA
FDKLAMFJ_01212	CDS	612				hypothetical protein
FDKLAMFJ_01213	CDS	1020	cotS			Spore coat protein S
FDKLAMFJ_01214	CDS	1140	cotSA_2	2.4.-.-	COG0438	Spore coat protein SA
FDKLAMFJ_01215	CDS	1047	cotI			Spore coat protein I
FDKLAMFJ_01216	CDS	408				hypothetical protein
FDKLAMFJ_01217	CDS	777	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
FDKLAMFJ_01218	CDS	1179	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
FDKLAMFJ_01219	CDS	738	prpE	3.6.1.17	COG0639	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
FDKLAMFJ_01220	CDS	900	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FDKLAMFJ_01221	CDS	816	ppnKA	2.7.1.23	COG0061	NAD kinase 1
FDKLAMFJ_01222	CDS	666	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
FDKLAMFJ_01223	CDS	378				hypothetical protein
FDKLAMFJ_01224	CDS	588	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
FDKLAMFJ_01225	CDS	609	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
FDKLAMFJ_01226	CDS	414	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
FDKLAMFJ_01227	CDS	894				hypothetical protein
FDKLAMFJ_01228	CDS	1824	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
FDKLAMFJ_01229	CDS	1287	coiA		COG4469	Competence protein CoiA
FDKLAMFJ_01230	CDS	1509	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
FDKLAMFJ_01231	CDS	681	mecA		COG4862	Adapter protein MecA 1
FDKLAMFJ_01232	CDS	669				hypothetical protein
FDKLAMFJ_01233	CDS	399	spxA_1		COG1393	Regulatory protein Spx
FDKLAMFJ_01234	CDS	183				hypothetical protein
FDKLAMFJ_01235	CDS	936	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
FDKLAMFJ_01236	CDS	1062	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
FDKLAMFJ_01237	CDS	1020	oppC		COG1173	Oligopeptide transport system permease protein OppC
FDKLAMFJ_01238	CDS	930	oppB		COG0601	Oligopeptide transport system permease protein OppB
FDKLAMFJ_01239	CDS	1650	dppE		COG4166	Dipeptide-binding protein DppE
FDKLAMFJ_01240	CDS	375				hypothetical protein
FDKLAMFJ_01241	CDS	987	trpS_1	6.1.1.2		Tryptophan--tRNA ligase
FDKLAMFJ_01242	CDS	741				hypothetical protein
FDKLAMFJ_01243	CDS	207				hypothetical protein
FDKLAMFJ_01244	CDS	792				hypothetical protein
FDKLAMFJ_01245	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
FDKLAMFJ_01246	CDS	933	fabHA	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
FDKLAMFJ_01247	CDS	249				hypothetical protein
FDKLAMFJ_01248	CDS	732				hypothetical protein
FDKLAMFJ_01249	CDS	186				hypothetical protein
FDKLAMFJ_01250	CDS	2121	apeX		COG2409	Apo-petrobactin exporter
FDKLAMFJ_01251	CDS	573				hypothetical protein
FDKLAMFJ_01252	CDS	2586	clpB		COG0542	Chaperone protein ClpB
FDKLAMFJ_01253	CDS	180				hypothetical protein
FDKLAMFJ_01254	CDS	939	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
FDKLAMFJ_01255	CDS	3129	carB_2	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific large chain
FDKLAMFJ_01256	CDS	1065	carA_2	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific small chain
FDKLAMFJ_01257	CDS	1161	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
FDKLAMFJ_01258	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
FDKLAMFJ_01259	CDS	1233	argJ			Arginine biosynthesis bifunctional protein ArgJ
